#feat_name	source_int	mapped_int	source_id	mapped_id	source_length	mapped_length	source_start	source_stop	source_strand	source_sub_start	source_sub_stop	mapped_start	mapped_stop	mapped_strand	coverage	recip	asm_unit
Line:1073	1	1	NW_022145609	NW_003579766.1	1	1	27948090	27948090	+	27948090	27948090	11047	11047	+	1	First Pass	Primary Assembly
Line:1074	1	1	NW_022145609	NW_003579766.1	1	1	27958051	27958051	+	27958051	27958051	21220	21220	+	1	First Pass	Primary Assembly
Line:1075	1	1	NW_022145609	NW_003576975.1	1	1	29980182	29980182	+	29980182	29980182	723679	723679	+	1	First Pass	Primary Assembly
Line:1076	1	1	NW_022145609	NW_003576975.1	1	1	30371271	30371271	+	30371271	30371271	1146234	1146234	+	1	First Pass	Primary Assembly
Line:1077	1	1	NW_022145609	NW_003576975.1	1	1	30439120	30439120	+	30439120	30439120	1215490	1215490	+	1	First Pass	Primary Assembly
Line:1078	1	1	NW_022145609	NW_003577801.1	1	1	31352753	31352753	+	31352753	31352753	73399	73399	+	1	Second Pass	Primary Assembly
Line:1079	1	1	NW_022145609	NW_003577019.1	1	1	31696000	31696000	+	31696000	31696000	415520	415520	-	1	First Pass	Primary Assembly
Line:1080	1	1	NW_022145609	NW_003577074.1	1	1	32212945	32212945	+	32212945	32212945	85417	85417	-	1	First Pass	Primary Assembly
Line:1081	1	1	NW_022145609	NW_003578027.1	1	1	32975964	32975964	+	32975964	32975964	167962	167962	-	1	First Pass	Primary Assembly
Line:1082	1	1	NW_022145609	NW_003578027.1	1	1	33130815	33130815	+	33130815	33130815	16462	16462	-	1	First Pass	Primary Assembly
Line:1083	1	1	NW_022145609	NW_003576974.1	1	1	33192018	33192018	+	33192018	33192018	566098	566098	-	1	First Pass	Primary Assembly
Line:1084	1	1	NW_022145609	NW_003576974.1	1	1	33260102	33260102	+	33260102	33260102	494506	494506	-	1	First Pass	Primary Assembly
Line:1085	1	1	NW_022145609	NW_003577311.1	1	1	33548189	33548189	+	33548189	33548189	167424	167424	+	1	First Pass	Primary Assembly
Line:1086	1	1	NW_022145609	NW_003577311.1	1	1	33553790	33553790	+	33553790	33553790	172724	172724	+	1	First Pass	Primary Assembly
Line:1087	1	1	NW_022145609	NW_003577311.1	1	1	33556384	33556384	+	33556384	33556384	175322	175322	+	1	First Pass	Primary Assembly
Line:1088	1	1	NW_022145609	NW_003577754.1	1	1	33560478	33560478	+	33560478	33560478	305786	305786	+	1	Second Pass	Primary Assembly
Line:1088	1	2	NW_022145609	NW_003577311.1	1	1	33560478	33560478	+	33560478	33560478	179453	179453	+	1	First Pass	Primary Assembly
Line:1089	1	1	NW_022145609	NW_003577014.1	1	1	34911357	34911357	+	34911357	34911357	982238	982238	-	1	First Pass	Primary Assembly
Line:1090	1	1	NW_022145609	NW_003577014.1	1	1	34919135	34919135	+	34919135	34919135	973166	973166	-	1	First Pass	Primary Assembly
Line:1091	1	1	NW_022145609	NW_003577014.1	1	1	34972185	34972185	+	34972185	34972185	915689	915689	-	1	First Pass	Primary Assembly
Line:1092	1	1	NW_022145609	NW_003577014.1	1	1	35064584	35064584	+	35064584	35064584	826801	826801	-	1	First Pass	Primary Assembly
Line:1093	1	1	NW_022145609	NW_003577014.1	1	1	35066402	35066402	+	35066402	35066402	824983	824983	-	1	First Pass	Primary Assembly
Line:1094	1	1	NW_022145609	NW_003577014.1	1	1	35066842	35066842	+	35066842	35066842	824543	824543	-	1	First Pass	Primary Assembly
Line:1095	1	1	NW_022145609	NW_003577014.1	1	1	35126430	35126430	+	35126430	35126430	716683	716683	-	1	First Pass	Primary Assembly
Line:1096	1	1	NW_022145609	NW_003577014.1	1	1	35416103	35416103	+	35416103	35416103	425615	425615	-	1	First Pass	Primary Assembly
Line:1097	1	1	NW_022145609	NW_003577014.1	1	1	35537430	35537430	+	35537430	35537430	298788	298788	-	1	First Pass	Primary Assembly
Line:1098	1	1	NW_022145609	NW_003577014.1	1	1	35729267	35729267	+	35729267	35729267	108529	108529	-	1	First Pass	Primary Assembly
Line:1099	1	1	NW_022145609	NW_003577971.1	1	1	39066106	39066106	+	39066106	39066106	56432	56432	-	1	First Pass	Primary Assembly
Line:1100	1	1	NW_022145609	NW_003577971.1	1	1	39117520	39117520	+	39117520	39117520	20195	20195	-	1	First Pass	Primary Assembly
Line:1101	1	1	NW_022145609	NW_003577502.1	1	1	39337624	39337624	+	39337624	39337624	320348	320348	-	1	Second Pass	Primary Assembly
Line:1101	1	2	NW_022145609	NW_003577502.1	1	1	39337624	39337624	+	39337624	39337624	294334	294334	-	1	First Pass	Primary Assembly
Line:1102	1	1	NW_022145609	NW_003577502.1	1	1	39340234	39340234	+	39340234	39340234	317737	317737	-	1	Second Pass	Primary Assembly
Line:1102	1	2	NW_022145609	NW_003577502.1	1	1	39340234	39340234	+	39340234	39340234	291723	291723	-	1	First Pass	Primary Assembly
Line:1103	1	1	NW_022145609	NW_003577406.1	1	1	39661388	39661388	+	39661388	39661388	348175	348175	+	1	First Pass	Primary Assembly
Line:1104	1	1	NW_022145609	NW_003577406.1	1	1	39691592	39691592	+	39691592	39691592	376116	376116	+	1	First Pass	Primary Assembly
Line:1105	1	1	NW_022145609	NW_003577258.1	1	1	39705127	39705127	+	39705127	39705127	45608	45608	+	1	First Pass	Primary Assembly
Line:1106	1	1	NW_022145609	NW_003577258.1	1	1	39705155	39705155	+	39705155	39705155	45636	45636	+	1	First Pass	Primary Assembly
Line:1107	1	1	NW_022145610	NW_003577285.1	1	1	94027	94027	+	94027	94027	87570	87570	+	1	First Pass	Primary Assembly
Line:1108	1	1	NW_022145610	NW_003577411.1	1	1	465750	465750	+	465750	465750	20748	20748	+	1	First Pass	Primary Assembly
Line:1109	1	1	NW_022145610	NW_003577411.1	1	1	903009	903009	+	903009	903009	305275	305275	+	1	First Pass	Primary Assembly
Line:1110	1	1	NW_022145610	NW_003577411.1	1	1	1087140	1087140	+	1087140	1087140	515502	515502	+	1	First Pass	Primary Assembly
Line:1111	1	1	NW_022145610	NW_003577411.1	1	1	1087155	1087155	+	1087155	1087155	515517	515517	+	1	First Pass	Primary Assembly
Line:1112	1	1	NW_022145610	NW_003577682.1	1	1	1330325	1330325	+	1330325	1330325	63067	63067	+	1	First Pass	Primary Assembly
Line:1113	1	1	NW_022145610	NW_003577682.1	1	1	1438412	1438412	+	1438412	1438412	182007	182007	+	1	First Pass	Primary Assembly
Line:1114	1	1	NW_022145610	NW_003577682.1	1	1	1520177	1520177	+	1520177	1520177	299478	299478	+	1	First Pass	Primary Assembly
Line:1115	1	1	NW_022145610	NW_003577927.1	1	1	1670711	1670711	+	1670711	1670711	668111	668111	-	1	First Pass	Primary Assembly
Line:1116	1	1	NW_022145610	NW_003577927.1	1	1	1701814	1701814	+	1701814	1701814	637185	637185	-	1	First Pass	Primary Assembly
Line:1117	1	1	NW_022145610	NW_003577927.1	1	1	1919931	1919931	+	1919931	1919931	402136	402136	-	1	First Pass	Primary Assembly
Line:1118	1	1	NW_022145610	NW_003577927.1	1	1	1947594	1947594	+	1947594	1947594	373890	373890	-	1	First Pass	Primary Assembly
Line:1119	1	1	NW_022145610	NW_003577135.1	1	1	2776010	2776010	+	2776010	2776010	123550	123550	-	1	First Pass	Primary Assembly
Line:1120	1	1	NW_022145610	NW_003577047.1	1	1	3791361	3791361	+	3791361	3791361	428994	428994	+	1	First Pass	Primary Assembly
Line:1121	1	1	NW_022145610	NW_003577227.1	1	1	3831347	3831347	+	3831347	3831347	92583	92583	-	1	First Pass	Primary Assembly
Line:1122	1	1	NW_022145610	NW_003577165.1	1	1	4038782	4038782	+	4038782	4038782	63615	63615	-	1	First Pass	Primary Assembly
Line:1123	1	1	NW_022145610	NW_003577165.1	1	1	4038960	4038960	+	4038960	4038960	63437	63437	-	1	First Pass	Primary Assembly
Line:1124	1	1	NW_022145610	NW_003578633.1	1	1	4440368	4440368	+	4440368	4440368	51582	51582	-	1	First Pass	Primary Assembly
Line:1125	1	1	NW_022145610	NW_003577348.1	1	1	4994286	4994286	+	4994286	4994286	354398	354398	-	1	First Pass	Primary Assembly
Line:1126	1	1	NW_022145610	NW_003577348.1	1	1	5266393	5266393	+	5266393	5266393	81105	81105	-	1	First Pass	Primary Assembly
Line:1127	1	1	NW_022145610	NW_003577291.1	1	1	5962501	5962501	+	5962501	5962501	256585	256585	+	1	First Pass	Primary Assembly
Line:1128	1	1	NW_022145610	NW_003579430.1	1	1	6183577	6183577	+	6183577	6183577	30174	30174	+	1	First Pass	Primary Assembly
Line:1129	1	1	NW_022145610	NW_003577094.1	1	1	6742088	6742088	+	6742088	6742088	250699	250699	+	1	First Pass	Primary Assembly
Line:1130	1	1	NW_022145610	NW_003577094.1	1	1	6745915	6745915	+	6745915	6745915	254538	254538	+	1	First Pass	Primary Assembly
Line:1131	1	1	NW_022145610	NW_003577094.1	1	1	6772304	6772304	+	6772304	6772304	280690	280690	+	1	First Pass	Primary Assembly
Line:1132	1	1	NW_022145610	NW_003577094.1	1	1	6773899	6773899	+	6773899	6773899	282292	282292	+	1	First Pass	Primary Assembly
Line:1133	1	1	NW_022145610	NW_003577318.1	1	1	7092285	7092285	+	7092285	7092285	278743	278743	+	1	First Pass	Primary Assembly
Line:1134	1	NULL	NW_022145610	NULL	1	NULL	7098893	7098893	+	NOMAP	ALIGNGAP						
Line:1135	1	NULL	NW_022145610	NULL	1	NULL	7185189	7185189	+	NOMAP	ALIGNGAP						
Line:1136	1	1	NW_022145610	NW_003578449.1	1	1	7299657	7299657	+	7299657	7299657	18172	18172	-	1	First Pass	Primary Assembly
Line:1137	1	1	NW_022145610	NW_003578484.1	1	1	7541292	7541292	+	7541292	7541292	284464	284464	-	1	First Pass	Primary Assembly
Line:1138	1	1	NW_022145610	NW_003577258.1	1	1	8180475	8180475	+	8180475	8180475	425616	425616	+	1	First Pass	Primary Assembly
Line:1139	1	1	NW_022145610	NW_003577258.1	1	1	8180569	8180569	+	8180569	8180569	425712	425712	+	1	First Pass	Primary Assembly
Line:1140	1	1	NW_022145610	NW_003577923.1	1	1	8216347	8216347	+	8216347	8216347	17714	17714	+	1	First Pass	Primary Assembly
Line:1141	1	1	NW_022145610	NW_003577020.1	1	1	8316951	8316951	+	8316951	8316951	676039	676039	-	1	First Pass	Primary Assembly
Line:1142	1	1	NW_022145610	NW_003578217.1	1	1	8658461	8658461	+	8658461	8658461	272636	272636	-	1	First Pass	Primary Assembly
Line:1143	1	1	NW_022145610	NW_003577010.1	1	1	9253268	9253268	+	9253268	9253268	748518	748518	+	1	First Pass	Primary Assembly
Line:1144	1	1	NW_022145610	NW_003577497.1	1	1	9661125	9661125	+	9661125	9661125	279368	279368	-	1	First Pass	Primary Assembly
Line:1144	1	2	NW_022145610	NW_003577279.1	1	1	9661125	9661125	+	9661125	9661125	177858	177858	-	1	Second Pass	Primary Assembly
Line:1145	1	1	NW_022145610	NW_003578776.1	1	1	12066825	12066825	+	12066825	12066825	91941	91941	-	1	First Pass	Primary Assembly
Line:1145	1	2	NW_022145610	NW_003577990.1	1	1	12066825	12066825	+	12066825	12066825	202624	202624	-	1	Second Pass	Primary Assembly
Line:1146	1	1	NW_022145610	NW_003577497.1	1	1	12619689	12619689	+	12619689	12619689	46580	46580	+	1	Second Pass	Primary Assembly
Line:1147	1	1	NW_022145610	NW_003577256.1	1	1	13368915	13368915	+	13368915	13368915	317625	317625	-	1	First Pass	Primary Assembly
Line:1148	1	1	NW_022145610	NW_003577508.1	1	1	13789807	13789807	+	13789807	13789807	209926	209926	-	1	First Pass	Primary Assembly
Line:1149	1	1	NW_022145610	NW_003577670.1	1	1	14524088	14524088	+	14524088	14524088	383472	383472	-	1	First Pass	Primary Assembly
Line:1150	1	1	NW_022145610	NW_003578055.1	1	1	20744201	20744201	+	20744201	20744201	174045	174045	+	1	First Pass	Primary Assembly
Line:1151	1	1	NW_022145610	NW_003580561.1	1	1	21020137	21020137	+	21020137	21020137	5527	5527	+	1	First Pass	Primary Assembly
Line:1152	1	1	NW_022145610	NW_003577361.1	1	1	21617919	21617919	+	21617919	21617919	75333	75333	-	1	First Pass	Primary Assembly
Line:1153	1	1	NW_022145610	NW_003577361.1	1	1	21623759	21623759	+	21623759	21623759	69409	69409	-	1	First Pass	Primary Assembly
Line:1154	1	1	NW_022145610	NW_003578654.1	1	1	21847608	21847608	+	21847608	21847608	96424	96424	-	1	First Pass	Primary Assembly
Line:1155	1	1	NW_022145610	NW_003580255.1	1	1	21939110	21939110	+	21939110	21939110	7190	7190	+	1	First Pass	Primary Assembly
Line:1156	1	1	NW_022145610	NW_003580255.1	1	1	21954060	21954060	+	21954060	21954060	15392	15392	+	1	First Pass	Primary Assembly
Line:1157	1	1	NW_022145610	NW_003580255.1	1	1	21958579	21958579	+	21958579	21958579	19775	19775	+	1	First Pass	Primary Assembly
Line:1158	1	1	NW_022145610	NW_003577206.1	1	1	22059452	22059452	+	22059452	22059452	158488	158488	-	1	First Pass	Primary Assembly
Line:1159	1	1	NW_022145610	NW_003577206.1	1	1	22088651	22088651	+	22088651	22088651	130174	130174	-	1	First Pass	Primary Assembly
Line:1160	1	1	NW_022145610	NW_003577936.1	1	1	22789588	22789588	+	22789588	22789588	122862	122862	-	1	First Pass	Primary Assembly
Line:1161	1	1	NW_022145610	NW_003577093.1	1	1	23400564	23400564	+	23400564	23400564	290338	290338	-	1	First Pass	Primary Assembly
Line:1162	1	1	NW_022145610	NW_003576992.1	1	1	23525736	23525736	+	23525736	23525736	35153	35153	+	1	First Pass	Primary Assembly
Line:1163	1	1	NW_022145610	NW_003580465.1	1	1	23551086	23551086	+	23551086	23551086	18661	18661	-	1	First Pass	Primary Assembly
Line:1164	1	1	NW_022145610	NW_003580465.1	1	1	23562482	23562482	+	23562482	23562482	13129	13129	-	1	First Pass	Primary Assembly
Line:1165	1	1	NW_022145610	NW_003577984.1	1	1	25905756	25905756	+	25905756	25905756	71363	71363	+	1	First Pass	Primary Assembly
Line:1166	1	1	NW_022145610	NW_003577575.1	1	1	26870013	26870013	+	26870013	26870013	224992	224992	-	1	First Pass	Primary Assembly
Line:1167	1	1	NW_022145610	NW_003579457.1	1	1	27093550	27093550	+	27093550	27093550	18468	18468	-	1	First Pass	Primary Assembly
Line:1167	1	2	NW_022145610	NW_003577152.1	1	1	27093550	27093550	+	27093550	27093550	655098	655098	-	1	Second Pass	Primary Assembly
Line:1168	1	1	NW_022145610	NW_003577516.1	1	1	27976711	27976711	+	27976711	27976711	275915	275915	-	1	First Pass	Primary Assembly
Line:1169	1	1	NW_022145610	NW_003578316.1	1	1	28120923	28120923	+	28120923	28120923	45925	45925	+	1	First Pass	Primary Assembly
Line:1170	1	1	NW_022145610	NW_003577113.1	1	1	28687374	28687374	+	28687374	28687374	429029	429029	+	1	First Pass	Primary Assembly
Line:1171	1	1	NW_022145610	NW_003577544.1	1	1	30897501	30897501	+	30897501	30897501	255114	255114	+	1	First Pass	Primary Assembly
Line:1172	1	1	NW_022145610	NW_003577689.1	1	1	32703683	32703683	+	32703683	32703683	202463	202463	+	1	First Pass	Primary Assembly
Line:1173	1	1	NW_022145610	NW_003577943.1	1	1	33465343	33465343	+	33465343	33465343	50503	50503	+	1	First Pass	Primary Assembly
Line:1174	1	1	NW_022145610	NW_003577943.1	1	1	33630703	33630703	+	33630703	33630703	221083	221083	+	1	First Pass	Primary Assembly
Line:1175	1	1	NW_022145610	NW_003577943.1	1	1	33636491	33636491	+	33636491	33636491	226870	226870	+	1	First Pass	Primary Assembly
Line:1176	1	1	NW_022145610	NW_003577176.1	1	1	33758462	33758462	+	33758462	33758462	103387	103387	+	1	First Pass	Primary Assembly
Line:1177	1	1	NW_022145610	NW_003577176.1	1	1	33771051	33771051	+	33771051	33771051	117315	117315	+	1	First Pass	Primary Assembly
Line:1178	1	1	NW_022145610	NW_003577176.1	1	1	33793151	33793151	+	33793151	33793151	137460	137460	+	1	First Pass	Primary Assembly
Line:1179	1	1	NW_022145610	NW_003577176.1	1	1	33847988	33847988	+	33847988	33847988	202064	202064	+	1	First Pass	Primary Assembly
Line:1180	1	1	NW_022145610	NW_003577207.1	1	1	34164919	34164919	+	34164919	34164919	5698	5698	+	1	First Pass	Primary Assembly
Line:1181	1	1	NW_022145610	NW_003577207.1	1	1	34169845	34169845	+	34169845	34169845	10634	10634	+	1	First Pass	Primary Assembly
Line:1181	1	2	NW_022145610	NW_003577176.1	1	1	34169845	34169845	+	34169845	34169845	502850	502850	+	1	Second Pass	Primary Assembly
Line:1181	1	3	NW_022145610	NW_003577016.1	1	1	34169845	34169845	+	34169845	34169845	1142043	1142043	+	1	Second Pass	Primary Assembly
Line:1182	1	NULL	NW_022145610	NULL	1	NULL	34262987	34262987	+	NOMAP	ALIGNGAP						
Line:1183	1	1	NW_022145610	NW_003578252.1	1	1	34475623	34475623	+	34475623	34475623	109892	109892	-	1	First Pass	Primary Assembly
Line:1184	1	1	NW_022145610	NW_003577809.1	1	1	34772600	34772600	+	34772600	34772600	284741	284741	+	1	First Pass	Primary Assembly
Line:1185	1	1	NW_022145610	NW_003577809.1	1	1	34779115	34779115	+	34779115	34779115	291260	291260	+	1	First Pass	Primary Assembly
Line:1186	1	1	NW_022145610	NW_003577809.1	1	1	34907328	34907328	+	34907328	34907328	426870	426870	+	1	First Pass	Primary Assembly
Line:1187	1	1	NW_022145610	NW_003576997.1	1	1	35536135	35536135	+	35536135	35536135	821223	821223	-	1	First Pass	Primary Assembly
Line:1188	1	1	NW_022145611	NW_003578608.1	1	1	362664	362664	+	362664	362664	109173	109173	-	1	First Pass	Primary Assembly
Line:1189	1	1	NW_022145611	NW_003577317.1	1	1	797380	797380	+	797380	797380	573688	573688	-	1	First Pass	Primary Assembly
Line:1190	1	1	NW_022145611	NW_003577317.1	1	1	1227269	1227269	+	1227269	1227269	196088	196088	-	1	First Pass	Primary Assembly
Line:1191	1	1	NW_022145611	NW_003577317.1	1	1	1230461	1230461	+	1230461	1230461	192878	192878	-	1	First Pass	Primary Assembly
Line:1192	1	1	NW_022145611	NW_003577317.1	1	1	1344808	1344808	+	1344808	1344808	84421	84421	-	1	First Pass	Primary Assembly
Line:1193	1	1	NW_022145611	NW_003577156.1	1	1	1480515	1480515	+	1480515	1480515	384971	384971	+	1	First Pass	Primary Assembly
Line:1194	1	NULL	NW_022145611	NULL	1	NULL	1666096	1666096	+	NOMAP	ALIGNGAP						
Line:1195	1	1	NW_022145611	NW_003578990.1	1	1	1752098	1752098	+	1752098	1752098	168808	168808	+	1	First Pass	Primary Assembly
Line:1196	1	1	NW_022145611	NW_003577410.1	1	1	2036385	2036385	+	2036385	2036385	99405	99405	+	1	First Pass	Primary Assembly
Line:1197	1	1	NW_022145611	NW_003577410.1	1	1	2062357	2062357	+	2062357	2062357	128926	128926	+	1	First Pass	Primary Assembly
Line:1198	1	1	NW_022145611	NW_003577240.1	1	1	2127242	2127242	+	2127242	2127242	597346	597346	-	1	First Pass	Primary Assembly
Line:1199	1	1	NW_022145611	NW_003577124.1	1	1	2558266	2558266	+	2558266	2558266	522523	522523	-	1	First Pass	Primary Assembly
Line:1200	1	1	NW_022145611	NW_003577124.1	1	1	2567193	2567193	+	2567193	2567193	513566	513566	-	1	First Pass	Primary Assembly
Line:1201	1	1	NW_022145611	NW_003577124.1	1	1	2723869	2723869	+	2723869	2723869	346649	346649	-	1	First Pass	Primary Assembly
Line:1202	1	1	NW_022145611	NW_003579208.1	1	1	2908424	2908424	+	2908424	2908424	30401	30401	-	1	First Pass	Primary Assembly
Line:1203	1	1	NW_022145611	NW_003578766.1	1	1	3180082	3180082	+	3180082	3180082	157376	157376	-	1	First Pass	Primary Assembly
Line:1204	1	1	NW_022145611	NW_003577479.1	1	1	3780980	3780980	+	3780980	3780980	457683	457683	+	1	First Pass	Primary Assembly
Line:1205	1	1	NW_022145611	NW_003577479.1	1	1	3792519	3792519	+	3792519	3792519	469377	469377	+	1	First Pass	Primary Assembly
Line:1206	1	1	NW_022145611	NW_003577081.1	1	1	3871982	3871982	+	3871982	3871982	282384	282384	+	1	First Pass	Primary Assembly
Line:1207	1	1	NW_022145611	NW_003577081.1	1	1	3916783	3916783	+	3916783	3916783	330036	330036	+	1	First Pass	Primary Assembly
Line:1208	1	1	NW_022145611	NW_003578985.1	1	1	4141110	4141110	+	4141110	4141110	43691	43691	+	1	First Pass	Primary Assembly
Line:1209	1	1	NW_022145611	NW_003578872.1	1	1	4282666	4282666	+	4282666	4282666	37478	37478	+	1	First Pass	Primary Assembly
Line:1210	1	1	NW_022145611	NW_003577808.1	1	1	4422693	4422693	+	4422693	4422693	103220	103220	+	1	First Pass	Primary Assembly
Line:1211	1	NULL	NW_022145611	NULL	1	NULL	4663903	4663903	+	NOMAP	ALIGNGAP						
Line:1212	1	1	NW_022145611	NW_003577700.1	1	1	4812762	4812762	+	4812762	4812762	300194	300194	+	1	First Pass	Primary Assembly
Line:1213	1	1	NW_022145611	NW_003577540.1	1	1	5749826	5749826	+	5749826	5749826	346821	346821	+	1	First Pass	Primary Assembly
Line:1214	1	1	NW_022145611	NW_003577540.1	1	1	5751792	5751792	+	5751792	5751792	348822	348822	+	1	First Pass	Primary Assembly
Line:1215	1	1	NW_022145611	NW_003579132.1	1	1	5975692	5975692	+	5975692	5975692	82627	82627	+	1	First Pass	Primary Assembly
Line:1216	1	1	NW_022145611	NW_003577217.1	1	1	6748497	6748497	+	6748497	6748497	659512	659512	+	1	First Pass	Primary Assembly
Line:1217	1	1	NW_022145611	NW_003577217.1	1	1	6749408	6749408	+	6749408	6749408	660423	660423	+	1	First Pass	Primary Assembly
Line:1218	1	1	NW_022145611	NW_003577343.1	1	1	6907293	6907293	+	6907293	6907293	362696	362696	+	1	First Pass	Primary Assembly
Line:1219	1	1	NW_022145611	NW_003577343.1	1	1	7023766	7023766	+	7023766	7023766	466783	466783	+	1	First Pass	Primary Assembly
Line:1220	1	1	NW_022145611	NW_003577056.1	1	1	7973933	7973933	+	7973933	7973933	229712	229712	+	1	First Pass	Primary Assembly
Line:1221	1	1	NW_022145611	NW_003577737.1	1	1	8562356	8562356	+	8562356	8562356	415726	415726	+	1	First Pass	Primary Assembly
Line:1222	1	1	NW_022145611	NW_003577369.1	1	1	9173218	9173218	+	9173218	9173218	371666	371666	+	1	First Pass	Primary Assembly
Line:1223	1	1	NW_022145611	NW_003578687.1	1	1	10075779	10075779	+	10075779	10075779	152111	152111	+	1	First Pass	Primary Assembly
Line:1224	1	1	NW_022145611	NW_003577837.1	1	1	10512350	10512350	+	10512350	10512350	245190	245190	-	1	Second Pass	Primary Assembly
Line:1224	1	2	NW_022145611	NW_003577118.1	1	1	10512350	10512350	+	10512350	10512350	785634	785634	-	1	Second Pass	Primary Assembly
Line:1225	1	1	NW_022145611	NW_003578719.1	1	1	10930392	10930392	+	10930392	10930392	151254	151254	+	1	First Pass	Primary Assembly
Line:1226	1	1	NW_022145611	NW_003578719.1	1	1	10987734	10987734	+	10987734	10987734	208600	208600	+	1	First Pass	Primary Assembly
Line:1227	1	1	NW_022145611	NW_003577399.1	1	1	11152906	11152906	+	11152906	11152906	580190	580190	-	1	First Pass	Primary Assembly
Line:1228	1	1	NW_022145611	NW_003577399.1	1	1	11258207	11258207	+	11258207	11258207	494315	494315	-	1	First Pass	Primary Assembly
Line:1229	1	1	NW_022145611	NW_003577302.1	1	1	12033236	12033236	+	12033236	12033236	181400	181400	+	1	First Pass	Primary Assembly
Line:1230	1	1	NW_022145611	NW_003577302.1	1	1	12320004	12320004	+	12320004	12320004	721332	721332	-	1	First Pass	Primary Assembly
Line:1231	1	1	NW_022145611	NW_003577302.1	1	1	12456320	12456320	+	12456320	12456320	546859	546859	-	1	First Pass	Primary Assembly
Line:1232	1	1	NW_022145611	NW_003577302.1	1	1	12468782	12468782	+	12468782	12468782	534202	534202	-	1	First Pass	Primary Assembly
Line:1233	1	1	NW_022145611	NW_003577302.1	1	1	12479860	12479860	+	12479860	12479860	523044	523044	-	1	First Pass	Primary Assembly
Line:1234	1	1	NW_022145611	NW_003577302.1	1	1	12586025	12586025	+	12586025	12586025	391061	391061	-	1	First Pass	Primary Assembly
Line:1235	1	1	NW_022145611	NW_003576981.1	1	1	12964835	12964835	+	12964835	12964835	532326	532326	+	1	First Pass	Primary Assembly
Line:1236	1	1	NW_022145611	NW_003577221.1	1	1	15276757	15276757	+	15276757	15276757	227858	227858	-	1	First Pass	Primary Assembly
Line:1237	1	1	NW_022145611	NW_003577221.1	1	1	15276815	15276815	+	15276815	15276815	227800	227800	-	1	First Pass	Primary Assembly
Line:1238	1	1	NW_022145611	NW_003577221.1	1	1	15286560	15286560	+	15286560	15286560	218066	218066	-	1	First Pass	Primary Assembly
Line:1239	1	1	NW_022145611	NW_003577221.1	1	1	15354671	15354671	+	15354671	15354671	150147	150147	-	1	First Pass	Primary Assembly
Line:1240	1	1	NW_022145611	NW_003579694.1	1	1	15605652	15605652	+	15605652	15605652	11408	11408	+	1	First Pass	Primary Assembly
Line:1240	1	2	NW_022145611	NW_003577114.1	1	1	15605652	15605652	+	15605652	15605652	1053559	1053559	+	1	Second Pass	Primary Assembly
Line:1241	1	1	NW_022145611	NW_003579694.1	1	1	15605894	15605894	+	15605894	15605894	11650	11650	+	1	First Pass	Primary Assembly
Line:1241	1	2	NW_022145611	NW_003577114.1	1	1	15605894	15605894	+	15605894	15605894	1053802	1053802	+	1	Second Pass	Primary Assembly
Line:1242	1	1	NW_022145611	NW_003579694.1	1	1	15606434	15606434	+	15606434	15606434	12190	12190	+	1	First Pass	Primary Assembly
Line:1242	1	2	NW_022145611	NW_003577114.1	1	1	15606434	15606434	+	15606434	15606434	1054377	1054377	+	1	Second Pass	Primary Assembly
Line:1243	1	1	NW_022145611	NW_003576971.1	1	1	16165217	16165217	+	16165217	16165217	1822875	1822875	-	1	First Pass	Primary Assembly
Line:1244	1	1	NW_022145611	NW_003576971.1	1	1	16183840	16183840	+	16183840	16183840	1803780	1803780	-	1	First Pass	Primary Assembly
Line:1245	1	1	NW_022145611	NW_003577101.1	1	1	16619630	16619630	+	16619630	16619630	464541	464541	+	1	Second Pass	Primary Assembly
Line:1245	1	2	NW_022145611	NW_003576971.1	1	1	16619630	16619630	+	16619630	16619630	1316178	1316178	-	1	First Pass	Primary Assembly
Line:1246	1	1	NW_022145611	NW_003597466.1	1	1	17182804	17182804	+	17182804	17182804	8897	8897	+	1	Second Pass	Primary Assembly
Line:1246	1	2	NW_022145611	NW_003576971.1	1	1	17182804	17182804	+	17182804	17182804	832845	832845	-	1	First Pass	Primary Assembly
Line:1247	1	1	NW_022145611	NW_003582935.1	1	1	17468356	17468356	+	17468356	17468356	1398	1398	-	1	Second Pass	Primary Assembly
Line:1247	1	2	NW_022145611	NW_003579401.1	1	1	17468356	17468356	+	17468356	17468356	97352	97352	+	1	First Pass	Primary Assembly
Line:1248	1	1	NW_022145611	NW_003577823.1	1	1	17812016	17812016	+	17812016	17812016	189629	189629	+	1	First Pass	Primary Assembly
Line:1249	1	1	NW_022145611	NW_003577823.1	1	1	17812476	17812476	+	17812476	17812476	190089	190089	+	1	First Pass	Primary Assembly
Line:1250	1	1	NW_022145611	NW_003577823.1	1	1	17825344	17825344	+	17825344	17825344	202986	202986	+	1	First Pass	Primary Assembly
Line:1251	1	1	NW_022145611	NW_003577862.1	1	1	17970102	17970102	+	17970102	17970102	421741	421741	-	1	First Pass	Primary Assembly
Line:1252	1	1	NW_022145611	NW_003577862.1	1	1	17970352	17970352	+	17970352	17970352	421491	421491	-	1	First Pass	Primary Assembly
Line:1253	1	1	NW_022145611	NW_003577862.1	1	1	18007530	18007530	+	18007530	18007530	384039	384039	-	1	First Pass	Primary Assembly
