,chr,start,stop
2939,Scaffold2983,19551.0,23202.0
2940,Scaffold2988,55115.0,58426.0
2941,Scaffold299,219407.0,225417.0
2942,Scaffold299,356811.0,360953.0
2943,Scaffold299,443734.0,446627.0
2944,Scaffold2990,6906.0,21331.0
2945,Scaffold2992,21938.0,32280.0
2946,Scaffold2993,12813.0,20920.0
2947,Scaffold2996,4133.0,49883.0
2948,Scaffold2996,57701.0,62683.0
2949,Scaffold2998,6517.0,7457.0
2950,Scaffold3,365491.0,373865.0
2951,Scaffold3,850407.0,851542.0
2952,Scaffold3,912669.0,918877.0
2953,Scaffold3,933599.0,936907.0
2954,Scaffold3,1051258.0,1052591.0
2955,Scaffold3,1058278.0,1070214.0
2956,Scaffold3,1426685.0,1429622.0
2957,Scaffold3,1714655.0,1717470.0
2958,Scaffold3,1859975.0,1866296.0
2959,Scaffold3,2179475.0,2180596.0
2960,Scaffold30,4797.0,11661.0
2961,Scaffold30,525233.0,527295.0
2962,Scaffold30,1071228.0,1080174.0
2963,Scaffold30,1118040.0,1120450.0
2964,Scaffold30,1172549.0,1175100.0
2965,Scaffold30,1231597.0,1242574.0
2966,Scaffold30,1243020.0,1245650.0
2967,Scaffold30,1260779.0,1262305.0
2968,Scaffold300,109072.0,117439.0
2969,Scaffold300,128956.0,134713.0
2970,Scaffold300,205319.0,222819.0
2971,Scaffold3006,41586.0,45350.0
2972,Scaffold3006,55442.0,58409.0
2973,Scaffold30067,72.0,3169.0
2974,Scaffold301,302149.0,306951.0
2975,Scaffold301,553914.0,554845.0
2976,Scaffold3011,3640.0,13647.0
2977,Scaffold3013,11028.0,12142.0
2978,Scaffold3013,15964.0,17666.0
2979,Scaffold3013,31996.0,33827.0
2980,Scaffold3013,59530.0,60777.0
2981,Scaffold3019,46080.0,48817.0
2982,Scaffold302,57393.0,60373.0
2983,Scaffold302,64128.0,67760.0
2984,Scaffold302,70323.0,79602.0
2985,Scaffold302,197962.0,212597.0
2986,Scaffold302,383220.0,386690.0
2987,Scaffold3021,47989.0,51630.0
2988,Scaffold3021,81458.0,83885.0
2989,Scaffold3022,21531.0,29071.0
2990,Scaffold3025,25680.0,31083.0
2991,Scaffold3028,26310.0,62181.0
2992,Scaffold3029,37650.0,51420.0
2993,Scaffold303,362421.0,367562.0
2994,Scaffold303,368948.0,372949.0
2995,Scaffold3031,45337.0,48922.0
2996,Scaffold3031,50318.0,50874.0
2997,Scaffold3037,42287.0,44475.0
2998,Scaffold3037,51824.0,56038.0
2999,Scaffold3039,42967.0,44573.0
3000,Scaffold304,182757.0,186482.0
3001,Scaffold304,346637.0,348477.0
3002,Scaffold304,390738.0,429346.0
3003,Scaffold3043,33784.0,36822.0
3004,Scaffold3044,29679.0,45246.0
3005,Scaffold30444,22.0,843.0
3006,Scaffold3045,27301.0,41728.0
3007,Scaffold3045,55908.0,65212.0
3008,Scaffold3045,77991.0,81546.0
3009,Scaffold305,128121.0,132609.0
3010,Scaffold305,178961.0,181939.0
3011,Scaffold305,280135.0,283447.0
3012,Scaffold305,612016.0,670342.0
3013,Scaffold305,771024.0,775234.0
3014,Scaffold3057,10443.0,16454.0
3015,Scaffold3057,24587.0,28255.0
3016,Scaffold306,32408.0,56946.0
3017,Scaffold306,120927.0,123955.0
3018,Scaffold306,429483.0,431894.0
3019,Scaffold306,520231.0,522986.0
3020,Scaffold306,573698.0,577653.0
3021,Scaffold3062,11453.0,12962.0
3022,Scaffold3063,10417.0,20389.0
3023,Scaffold3065,1777.0,26272.0
3024,Scaffold3066,21563.0,27316.0
3025,Scaffold3066,34305.0,42642.0
3026,Scaffold3067,25013.0,40034.0
3027,Scaffold307,29817.0,35802.0
3028,Scaffold307,89151.0,96484.0
3029,Scaffold307,97175.0,111674.0
3030,Scaffold307,145232.0,147151.0
3031,Scaffold307,289579.0,293711.0
3032,Scaffold307,324234.0,329578.0
3033,Scaffold307,340878.0,345518.0
3034,Scaffold3070,12427.0,29382.0
3035,Scaffold3070,46808.0,55728.0
3036,Scaffold3072,6192.0,9027.0
3037,Scaffold3072,10612.0,13335.0
3038,Scaffold3073,41662.0,49259.0
3039,Scaffold30756,17030.0,22940.0
3040,Scaffold3079,76915.0,81141.0
3041,Scaffold308,295218.0,296344.0
3042,Scaffold308,444107.0,449863.0
3043,Scaffold3082,999.0,4709.0
3044,Scaffold3087,380.0,968.0
3045,Scaffold3088,913.0,3787.0
3046,Scaffold3088,13292.0,21853.0
3047,Scaffold309,2785.0,3246.0
3048,Scaffold3093,4575.0,7695.0
3049,Scaffold3095,74464.0,75460.0
3050,Scaffold31,119032.0,119622.0
3051,Scaffold31,327673.0,335695.0
3052,Scaffold31,568211.0,573525.0
3053,Scaffold31,663399.0,666453.0
3054,Scaffold310,327218.0,341338.0
3055,Scaffold310,384504.0,401203.0
3056,Scaffold3105,24086.0,26178.0
3057,Scaffold311,157955.0,162238.0
3058,Scaffold311,597722.0,641153.0
3059,Scaffold3111,3051.0,6229.0
3060,Scaffold3112,41270.0,50846.0
3061,Scaffold3114,24997.0,31760.0
3062,Scaffold312,13143.0,35445.0
3063,Scaffold312,35628.0,48210.0
3064,Scaffold312,103098.0,121054.0
3065,Scaffold312,163399.0,165877.0
3066,Scaffold312,241391.0,243439.0
3067,Scaffold312,491326.0,496284.0
3068,Scaffold312,497136.0,499488.0
3069,Scaffold3121,2023.0,4884.0
3070,Scaffold31247,2.0,883.0
3071,Scaffold3125,16789.0,40490.0
3072,Scaffold313,380691.0,382976.0
3073,Scaffold3131,20573.0,29648.0
3074,Scaffold3132,49220.0,103928.0
3075,Scaffold3134,13072.0,13327.0
3076,Scaffold3138,6415.0,13624.0
3077,Scaffold3139,22702.0,26167.0
3078,Scaffold314,29658.0,46546.0
3079,Scaffold314,155876.0,159771.0
3080,Scaffold314,287968.0,290879.0
3081,Scaffold314,315071.0,317927.0
3082,Scaffold3144,43728.0,55100.0
3083,Scaffold3145,528.0,1908.0
3084,Scaffold3146,653.0,6720.0
3085,Scaffold3147,19638.0,22105.0
3086,Scaffold3147,23135.0,26605.0
3087,Scaffold3149,26783.0,45024.0
3088,Scaffold315,315849.0,318674.0
3089,Scaffold3151,8318.0,36207.0
3090,Scaffold3154,7372.0,16484.0
3091,Scaffold3156,16682.0,19435.0
3092,Scaffold3159,54036.0,55740.0
3093,Scaffold317,511540.0,512805.0
3094,Scaffold3172,13387.0,14174.0
3095,Scaffold318,126111.0,133331.0
3096,Scaffold318,268675.0,302602.0
3097,Scaffold3184,47792.0,51006.0
3098,Scaffold3187,65365.0,66632.0
3099,Scaffold3188,66402.0,69816.0
3100,Scaffold319,116511.0,117365.0
3101,Scaffold319,284602.0,364599.0
3102,Scaffold319,364726.0,367727.0
3103,Scaffold319,408790.0,411161.0
3104,Scaffold3190,34777.0,37286.0
3105,Scaffold3190,63680.0,69309.0
3106,Scaffold3191,174.0,1222.0
3107,Scaffold3191,3765.0,13971.0
3108,Scaffold32,27638.0,29694.0
3109,Scaffold32,107250.0,111599.0
3110,Scaffold32,155042.0,165079.0
3111,Scaffold32,312573.0,313924.0
3112,Scaffold32,375995.0,380749.0
3113,Scaffold32,580402.0,585293.0
3114,Scaffold32,601275.0,605489.0
3115,Scaffold32,649112.0,677763.0
3116,Scaffold32,681460.0,688873.0
3117,Scaffold32,713643.0,717715.0
3118,Scaffold32,1063330.0,1110447.0
3119,Scaffold320,48049.0,50820.0
3120,Scaffold320,401309.0,405166.0
3121,Scaffold3200,15946.0,18308.0
3122,Scaffold3200,31481.0,40007.0
3123,Scaffold3200,41859.0,42848.0
3124,Scaffold3205,22258.0,32931.0
3125,Scaffold3207,15062.0,17942.0
3126,Scaffold321,342178.0,344020.0
3127,Scaffold321,350970.0,351854.0
3128,Scaffold321,434627.0,438718.0
3129,Scaffold321,442189.0,445457.0
3130,Scaffold321,447446.0,449177.0
3131,Scaffold321,465985.0,469620.0
3132,Scaffold321,482389.0,490461.0
3133,Scaffold3216,4491.0,6954.0
3134,Scaffold3217,3255.0,7270.0
3135,Scaffold3217,9331.0,15686.0
3136,Scaffold3217,35196.0,41394.0
3137,Scaffold322,293923.0,299719.0
3138,Scaffold322,368322.0,374982.0
3139,Scaffold322,453800.0,472758.0
3140,Scaffold322,645379.0,650372.0
3141,Scaffold322,711072.0,713415.0
3142,Scaffold322,719426.0,722547.0
3143,Scaffold3225,21113.0,22623.0
3144,Scaffold3228,10.0,20224.0
3145,Scaffold323,102230.0,105163.0
3146,Scaffold323,119743.0,125178.0
3147,Scaffold323,156508.0,165113.0
3148,Scaffold323,213182.0,214557.0
3149,Scaffold323,294449.0,302084.0
3150,Scaffold323,302632.0,303642.0
3151,Scaffold3231,23401.0,36169.0
3152,Scaffold3238,78388.0,79810.0
3153,Scaffold324,97037.0,101465.0
3154,Scaffold324,149451.0,150980.0
3155,Scaffold324,152347.0,155145.0
3156,Scaffold324,155234.0,159209.0
3157,Scaffold324,168053.0,176637.0
3158,Scaffold324,292214.0,295852.0
3159,Scaffold324,460819.0,466296.0
3160,Scaffold3243,7321.0,17123.0
3161,Scaffold3245,14457.0,17249.0
3162,Scaffold325,56689.0,60791.0
3163,Scaffold325,323714.0,330387.0
3164,Scaffold325,469572.0,473302.0
3165,Scaffold325,473408.0,476157.0
3166,Scaffold325,552559.0,554744.0
3167,Scaffold325,555270.0,564537.0
3168,Scaffold325,628096.0,636351.0
3169,Scaffold3251,13986.0,21654.0
3170,Scaffold3254,7729.0,9817.0
3171,Scaffold3255,27430.0,28514.0
3172,Scaffold3257,15046.0,24227.0
3173,Scaffold326,80632.0,83019.0
3174,Scaffold326,321274.0,325823.0
3175,Scaffold326,493095.0,495707.0
3176,Scaffold326,718454.0,747779.0
3177,Scaffold3265,11961.0,12529.0
3178,Scaffold3269,4815.0,12021.0
3179,Scaffold327,6784.0,11614.0
3180,Scaffold327,190155.0,190954.0
3181,Scaffold327,449611.0,464697.0
3182,Scaffold327,574561.0,584983.0
3183,Scaffold3272,23999.0,25723.0
3184,Scaffold328,267610.0,272001.0
3185,Scaffold328,280818.0,281859.0
3186,Scaffold328,525172.0,529079.0
3187,Scaffold3282,5523.0,10891.0
3188,Scaffold3285,396.0,4825.0
3189,Scaffold3287,919.0,19828.0
3190,Scaffold329,398016.0,402662.0
3191,Scaffold329,417567.0,424169.0
3192,Scaffold329,605361.0,633573.0
3193,Scaffold329,676651.0,725935.0
3194,Scaffold329,1080373.0,1086723.0
3195,Scaffold3293,15239.0,17247.0
3196,Scaffold33,3601.0,7236.0
3197,Scaffold33,43707.0,47887.0
3198,Scaffold33,127009.0,128044.0
3199,Scaffold33,219336.0,227281.0
3200,Scaffold33,432886.0,438205.0
3201,Scaffold33,446515.0,451883.0
3202,Scaffold33,454824.0,457081.0
3203,Scaffold33,481278.0,482761.0
3204,Scaffold33,509585.0,517382.0
3205,Scaffold33,1282680.0,1293540.0
3206,Scaffold330,458299.0,466258.0
3207,Scaffold3301,17848.0,23131.0
3208,Scaffold3302,4843.0,28065.0
3209,Scaffold3305,10501.0,13278.0
3210,Scaffold3309,3648.0,10264.0
3211,Scaffold331,17912.0,23373.0
3212,Scaffold331,155378.0,156643.0
3213,Scaffold331,187136.0,223439.0
3214,Scaffold331,266220.0,369937.0
3215,Scaffold3313,7716.0,9525.0
3216,Scaffold3313,12053.0,14470.0
3217,Scaffold3319,4520.0,10992.0
3218,Scaffold332,286532.0,288193.0
3219,Scaffold332,327651.0,335843.0
3220,Scaffold332,456749.0,463420.0
3221,Scaffold332,464291.0,466017.0
3222,Scaffold332,520360.0,528947.0
3223,Scaffold332,577338.0,578995.0
3224,Scaffold3321,7270.0,9634.0
3225,Scaffold3322,9286.0,15935.0
3226,Scaffold3324,12202.0,15250.0
3227,Scaffold3325,11993.0,13383.0
3228,Scaffold3326,2816.0,11691.0
3229,Scaffold3328,710.0,4393.0
3230,Scaffold333,249612.0,255792.0
3231,Scaffold333,257755.0,259609.0
3232,Scaffold333,828225.0,834725.0
3233,Scaffold3332,14682.0,16117.0
3234,Scaffold3332,16916.0,20521.0
3235,Scaffold3336,62843.0,66074.0
3236,Scaffold3337,38.0,2775.0
3237,Scaffold3338,2672.0,7487.0
3238,Scaffold3339,48682.0,100295.0
3239,Scaffold334,193441.0,196510.0
3240,Scaffold334,213345.0,258426.0
3241,Scaffold334,418635.0,420642.0
3242,Scaffold3347,2755.0,27189.0
3243,Scaffold335,83321.0,85037.0
3244,Scaffold335,212264.0,214657.0
3245,Scaffold335,467835.0,473542.0
3246,Scaffold335,475184.0,479837.0
3247,Scaffold335,491928.0,495690.0
3248,Scaffold3350,17765.0,20648.0
3249,Scaffold3355,11044.0,12617.0
3250,Scaffold336,128682.0,131367.0
3251,Scaffold336,193501.0,198692.0
3252,Scaffold336,269356.0,272260.0
3253,Scaffold3369,38256.0,42657.0
3254,Scaffold3371,27351.0,29745.0
3255,Scaffold3375,4699.0,7406.0
3256,Scaffold3375,12077.0,24568.0
3257,Scaffold3376,19183.0,21252.0
3258,Scaffold338,565786.0,574788.0
3259,Scaffold338,575386.0,576446.0
3260,Scaffold338,695395.0,699612.0
3261,Scaffold338,784070.0,786723.0
3262,Scaffold3387,2.0,1699.0
3263,Scaffold3388,1340.0,7792.0
3264,Scaffold3388,7979.0,9232.0
3265,Scaffold339,382872.0,385593.0
3266,Scaffold3391,24422.0,35833.0
3267,Scaffold3396,50206.0,53709.0
3268,Scaffold34,11400.0,39286.0
3269,Scaffold34,51076.0,155746.0
3270,Scaffold34,171148.0,179668.0
3271,Scaffold34,248449.0,323865.0
3272,Scaffold34,645587.0,648123.0
3273,Scaffold34,824239.0,830091.0
3274,Scaffold34,1117548.0,1121072.0
3275,Scaffold34,1146795.0,1193559.0
3276,Scaffold340,79881.0,82457.0
3277,Scaffold340,307311.0,320096.0
3278,Scaffold340,432278.0,437086.0
3279,Scaffold340,651767.0,668398.0
3280,Scaffold3400,32630.0,34175.0
3281,Scaffold3402,114.0,4404.0
3282,Scaffold3404,54553.0,64211.0
3283,Scaffold3408,18311.0,26568.0
3284,Scaffold3409,1913.0,5332.0
3285,Scaffold341,103348.0,105773.0
3286,Scaffold341,170776.0,184554.0
3287,Scaffold341,303806.0,306330.0
3288,Scaffold341,321781.0,327648.0
3289,Scaffold341,688391.0,695312.0
3290,Scaffold3415,1622.0,3819.0
3291,Scaffold3418,5276.0,8748.0
3292,Scaffold3418,9157.0,16374.0
3293,Scaffold342,2680.0,9044.0
3294,Scaffold342,95958.0,151685.0
3295,Scaffold342,240100.0,246865.0
3296,Scaffold342,381651.0,382847.0
3297,Scaffold342,405060.0,408986.0
3298,Scaffold3423,4199.0,24127.0
3299,Scaffold3428,13716.0,17684.0
3300,Scaffold343,69572.0,71708.0
3301,Scaffold343,184440.0,187542.0
3302,Scaffold343,225449.0,227005.0
3303,Scaffold343,274290.0,281061.0
3304,Scaffold343,455845.0,457505.0
3305,Scaffold343,481513.0,499603.0
3306,Scaffold343,514166.0,516676.0
3307,Scaffold343,613194.0,632967.0
3308,Scaffold3433,4166.0,9316.0
3309,Scaffold3435,22510.0,31607.0
3310,Scaffold3436,32526.0,35867.0
3311,Scaffold344,309929.0,313626.0
3312,Scaffold344,323434.0,325264.0
3313,Scaffold344,368519.0,374577.0
3314,Scaffold344,592976.0,595368.0
3315,Scaffold3447,8176.0,16085.0
3316,Scaffold3448,14659.0,36352.0
3317,Scaffold345,202436.0,203370.0
3318,Scaffold345,204404.0,206780.0
3319,Scaffold345,249365.0,253091.0
3320,Scaffold345,308310.0,351642.0
3321,Scaffold345,693730.0,699762.0
3322,Scaffold345,886887.0,890680.0
3323,Scaffold3454,18859.0,21800.0
3324,Scaffold3458,25421.0,37684.0
3325,Scaffold346,331819.0,335170.0
3326,Scaffold3460,1846.0,10686.0
3327,Scaffold3465,89433.0,98200.0
3328,Scaffold3468,1107.0,12313.0
3329,Scaffold347,13054.0,19229.0
3330,Scaffold347,371314.0,373899.0
3331,Scaffold347,413008.0,415711.0
3332,Scaffold3473,2607.0,12047.0
3333,Scaffold3479,2562.0,5401.0
3334,Scaffold3479,29438.0,44678.0
3335,Scaffold348,128136.0,130329.0
3336,Scaffold348,132656.0,147235.0
3337,Scaffold348,370692.0,375389.0
3338,Scaffold348,450102.0,490918.0
3339,Scaffold3485,5813.0,9261.0
3340,Scaffold349,124165.0,126913.0
3341,Scaffold349,228672.0,244258.0
3342,Scaffold349,304435.0,332546.0
3343,Scaffold3492,7627.0,15805.0
3344,Scaffold3496,14810.0,20984.0
3345,Scaffold35,30861.0,31719.0
3346,Scaffold35,33260.0,39207.0
3347,Scaffold35,117596.0,143933.0
3348,Scaffold35,283774.0,284659.0
3349,Scaffold35,515164.0,534441.0
3350,Scaffold35,652425.0,653891.0
3351,Scaffold35,723860.0,736279.0
3352,Scaffold350,47178.0,49221.0
3353,Scaffold350,82839.0,87943.0
3354,Scaffold350,385607.0,386818.0
3355,Scaffold350,466074.0,473984.0
3356,Scaffold3501,20.0,1925.0
3357,Scaffold3501,3499.0,34752.0
3358,Scaffold3504,5987.0,8029.0
3359,Scaffold3506,3143.0,24868.0
3360,Scaffold3507,7967.0,8727.0
3361,Scaffold3509,12644.0,18019.0
3362,Scaffold351,29668.0,48626.0
3363,Scaffold351,224113.0,227496.0
3364,Scaffold351,409156.0,417545.0
3365,Scaffold3510,27723.0,35223.0
3366,Scaffold3512,5079.0,6890.0
3367,Scaffold3512,9853.0,12767.0
3368,Scaffold352,166227.0,169218.0
3369,Scaffold352,263440.0,269048.0
3370,Scaffold352,288426.0,293602.0
3371,Scaffold352,401988.0,410753.0
3372,Scaffold352,412062.0,422738.0
3373,Scaffold352,522310.0,528480.0
3374,Scaffold3523,11561.0,15430.0
3375,Scaffold3525,13706.0,14807.0
3376,Scaffold3526,4322.0,12040.0
3377,Scaffold3526,15169.0,17650.0
3378,Scaffold3529,14779.0,25722.0
3379,Scaffold3538,26389.0,27892.0
3380,Scaffold354,203212.0,212003.0
3381,Scaffold354,327766.0,330795.0
3382,Scaffold354,372802.0,382126.0
3383,Scaffold3540,3420.0,8095.0
3384,Scaffold3541,13328.0,14474.0
3385,Scaffold3541,21211.0,24007.0
3386,Scaffold3544,4968.0,11001.0
3387,Scaffold3545,14468.0,25399.0
3388,Scaffold3548,21416.0,26756.0
3389,Scaffold355,3926.0,7335.0
3390,Scaffold355,111774.0,114345.0
3391,Scaffold355,385831.0,397083.0
3392,Scaffold355,430816.0,432227.0
3393,Scaffold356,34015.0,45465.0
3394,Scaffold356,67398.0,72101.0
3395,Scaffold356,101695.0,110934.0
3396,Scaffold356,668923.0,678525.0
3397,Scaffold3563,25165.0,32121.0
3398,Scaffold3565,592.0,2817.0
3399,Scaffold3568,18110.0,30034.0
3400,Scaffold357,365850.0,376081.0
3401,Scaffold3570,23236.0,26948.0
3402,Scaffold3570,29089.0,32177.0
3403,Scaffold358,153556.0,156258.0
3404,Scaffold358,168456.0,177747.0
3405,Scaffold358,182077.0,192757.0
3406,Scaffold358,321685.0,323071.0
3407,Scaffold3581,5032.0,31977.0
3408,Scaffold3589,2488.0,4270.0
3409,Scaffold359,94445.0,98651.0
3410,Scaffold359,320630.0,326709.0
3411,Scaffold3593,19225.0,26942.0
3412,Scaffold36,321150.0,334460.0
3413,Scaffold36,504413.0,508956.0
3414,Scaffold36,660392.0,663939.0
3415,Scaffold360,551627.0,556493.0
3416,Scaffold360,580476.0,582012.0
3417,Scaffold3605,25893.0,29588.0
3418,Scaffold361,165383.0,168871.0
3419,Scaffold361,168965.0,175759.0
3420,Scaffold361,194251.0,205850.0
3421,Scaffold362,153540.0,164221.0
3422,Scaffold362,588248.0,590987.0
3423,Scaffold3624,921.0,5541.0
3424,Scaffold3625,50254.0,58401.0
3425,Scaffold3625,59939.0,63487.0
3426,Scaffold3627,3922.0,6323.0
3427,Scaffold3627,21943.0,24453.0
3428,Scaffold363,275662.0,278696.0
3429,Scaffold363,333139.0,335444.0
3430,Scaffold364,213376.0,216904.0
3431,Scaffold364,615263.0,616911.0
3432,Scaffold364,709274.0,727885.0
3433,Scaffold3641,8245.0,12529.0
3434,Scaffold3642,53178.0,55471.0
3435,Scaffold365,373122.0,421941.0
3436,Scaffold365,709759.0,718748.0
3437,Scaffold3651,8924.0,12607.0
3438,Scaffold3653,36197.0,37886.0
3439,Scaffold3654,9504.0,12079.0
3440,Scaffold366,212982.0,216510.0
3441,Scaffold366,298712.0,304629.0
3442,Scaffold3661,11793.0,13689.0
3443,Scaffold3665,27264.0,29731.0
3444,Scaffold3666,28169.0,31047.0
3445,Scaffold367,7679.0,9495.0
3446,Scaffold367,188252.0,190854.0
3447,Scaffold367,203576.0,205695.0
3448,Scaffold367,215511.0,224253.0
3449,Scaffold3675,15242.0,16178.0
3450,Scaffold3679,39965.0,42048.0
3451,Scaffold368,75682.0,78764.0
3452,Scaffold368,79756.0,81837.0
3453,Scaffold368,167800.0,173727.0
3454,Scaffold368,357958.0,379520.0
3455,Scaffold368,455978.0,461339.0
3456,Scaffold3689,47335.0,48542.0
3457,Scaffold369,372711.0,374823.0
3458,Scaffold369,421788.0,424039.0
3459,Scaffold369,442623.0,448563.0
3460,Scaffold369,460785.0,463510.0
3461,Scaffold3696,15585.0,21442.0
3462,Scaffold37,24354.0,25202.0
3463,Scaffold37,439120.0,545527.0
3464,Scaffold37,845174.0,847685.0
3465,Scaffold370,29388.0,35792.0
3466,Scaffold370,50490.0,57691.0
3467,Scaffold370,193049.0,196976.0
3468,Scaffold370,207663.0,208307.0
3469,Scaffold370,345414.0,351841.0
3470,Scaffold370,490527.0,492630.0
3471,Scaffold371,322356.0,328777.0
3472,Scaffold371,343847.0,346365.0
3473,Scaffold371,386873.0,402984.0
3474,Scaffold371,423893.0,450011.0
3475,Scaffold371,500100.0,502622.0
3476,Scaffold371,548224.0,550504.0
3477,Scaffold3714,583.0,11028.0
3478,Scaffold372,6703.0,14524.0
3479,Scaffold372,299930.0,310221.0
3480,Scaffold3723,30610.0,36628.0
3481,Scaffold3728,27086.0,32604.0
3482,Scaffold3729,18792.0,23700.0
3483,Scaffold373,2.0,3263.0
3484,Scaffold373,10806.0,12381.0
3485,Scaffold373,335406.0,337774.0
3486,Scaffold3730,33649.0,38137.0
3487,Scaffold3732,9858.0,11835.0
3488,Scaffold3733,9590.0,12031.0
3489,Scaffold374,336005.0,338083.0
3490,Scaffold374,338415.0,340810.0
3491,Scaffold374,347596.0,444380.0
3492,Scaffold374,638290.0,646444.0
3493,Scaffold374,684252.0,698575.0
3494,Scaffold3744,1412.0,4202.0
3495,Scaffold3744,5550.0,6656.0
3496,Scaffold3744,7275.0,9913.0
3497,Scaffold3744,18108.0,20443.0
3498,Scaffold3745,2300.0,42357.0
3499,Scaffold3746,5245.0,10910.0
3500,Scaffold3747,17727.0,18622.0
3501,Scaffold375,191841.0,196948.0
3502,Scaffold375,375850.0,379668.0
3503,Scaffold375,734568.0,752952.0
3504,Scaffold3751,14959.0,27630.0
3505,Scaffold3753,18308.0,38200.0
3506,Scaffold3757,23199.0,26127.0
3507,Scaffold376,85160.0,87483.0
3508,Scaffold376,189336.0,192541.0
3509,Scaffold3760,7764.0,10169.0
3510,Scaffold3763,347.0,3158.0
3511,Scaffold377,16072.0,23230.0
3512,Scaffold377,195002.0,219618.0
3513,Scaffold377,423859.0,427909.0
3514,Scaffold377,498456.0,501903.0
3515,Scaffold377,510271.0,513735.0
3516,Scaffold3773,24600.0,27196.0
3517,Scaffold3778,11307.0,12908.0
3518,Scaffold3779,2760.0,4119.0
3519,Scaffold378,74077.0,74774.0
3520,Scaffold378,101222.0,103743.0
3521,Scaffold378,196589.0,198607.0
3522,Scaffold378,536234.0,538078.0
3523,Scaffold3781,28975.0,32497.0
3524,Scaffold379,29265.0,45213.0
3525,Scaffold379,122855.0,126514.0
3526,Scaffold379,181347.0,196366.0
3527,Scaffold379,197886.0,201563.0
3528,Scaffold379,232166.0,241546.0
3529,Scaffold379,530851.0,549000.0
3530,Scaffold379,550434.0,552142.0
3531,Scaffold379,552330.0,553750.0
3532,Scaffold379,562984.0,566237.0
3533,Scaffold379,612975.0,618187.0
3534,Scaffold379,650001.0,653258.0
3535,Scaffold3793,1787.0,5229.0
3536,Scaffold3794,72093.0,78708.0
3537,Scaffold38,546748.0,552269.0
3538,Scaffold38,836901.0,837560.0
3539,Scaffold38,860965.0,868658.0
3540,Scaffold38,921641.0,923333.0
3541,Scaffold38,1423490.0,1440843.0
3542,Scaffold380,4421.0,7647.0
3543,Scaffold380,159044.0,161010.0
3544,Scaffold380,204849.0,206235.0
3545,Scaffold3800,15505.0,18064.0
3546,Scaffold3800,23265.0,25812.0
3547,Scaffold3802,3817.0,7971.0
3548,Scaffold381,716.0,7217.0
3549,Scaffold381,13786.0,14486.0
3550,Scaffold381,27288.0,80531.0
3551,Scaffold381,100676.0,108408.0
3552,Scaffold381,132312.0,134052.0
3553,Scaffold381,281643.0,284439.0
3554,Scaffold381,284545.0,298471.0
3555,Scaffold381,329923.0,330465.0
3556,Scaffold381,357484.0,359546.0
3557,Scaffold3810,13701.0,17914.0
3558,Scaffold3813,36169.0,38282.0
3559,Scaffold3814,11180.0,35779.0
3560,Scaffold3816,46672.0,51458.0
3561,Scaffold3818,17330.0,17980.0
3562,Scaffold382,6849.0,23824.0
3563,Scaffold382,354189.0,356739.0
3564,Scaffold382,395243.0,396420.0
3565,Scaffold382,496428.0,497141.0
3566,Scaffold382,498424.0,504914.0
3567,Scaffold383,154602.0,162610.0
3568,Scaffold383,250874.0,252472.0
3569,Scaffold383,424623.0,432343.0
3570,Scaffold383,537276.0,560479.0
3571,Scaffold3831,7327.0,8243.0
3572,Scaffold3836,174.0,1817.0
3573,Scaffold3839,35038.0,36827.0
3574,Scaffold3839,39512.0,41510.0
3575,Scaffold384,49820.0,54365.0
3576,Scaffold384,92334.0,120771.0
3577,Scaffold384,168136.0,170259.0
3578,Scaffold3842,21.0,3319.0
3579,Scaffold3847,10219.0,15016.0
3580,Scaffold385,71412.0,208965.0
3581,Scaffold385,218424.0,224687.0
3582,Scaffold385,369945.0,416897.0
3583,Scaffold3855,2483.0,7478.0
3584,Scaffold3857,10070.0,21899.0
3585,Scaffold3858,6539.0,8888.0
3586,Scaffold386,233039.0,235821.0
3587,Scaffold386,621352.0,623503.0
3588,Scaffold386,681471.0,698464.0
3589,Scaffold3862,10935.0,14862.0
3590,Scaffold3865,616.0,5067.0
3591,Scaffold387,171177.0,175223.0
3592,Scaffold387,191412.0,193926.0
3593,Scaffold3875,21653.0,24809.0
3594,Scaffold388,113868.0,116234.0
3595,Scaffold388,116842.0,123336.0
3596,Scaffold388,385859.0,390144.0
3597,Scaffold388,575750.0,585140.0
3598,Scaffold388,755700.0,790660.0
3599,Scaffold3882,2685.0,5274.0
3600,Scaffold3883,42.0,2207.0
3601,Scaffold3885,19900.0,21423.0
3602,Scaffold3887,1613.0,2897.0
3603,Scaffold389,89365.0,92906.0
3604,Scaffold389,406409.0,409004.0
3605,Scaffold389,573761.0,609019.0
3606,Scaffold389,661308.0,662147.0
3607,Scaffold3893,8389.0,23509.0
3608,Scaffold39,86110.0,92182.0
3609,Scaffold39,122308.0,124507.0
3610,Scaffold39,500311.0,507911.0
3611,Scaffold39,657457.0,667789.0
3612,Scaffold39,1036426.0,1054648.0
3613,Scaffold39,1054721.0,1057819.0
3614,Scaffold390,215544.0,218469.0
3615,Scaffold390,281330.0,282769.0
3616,Scaffold3909,7252.0,41626.0
3617,Scaffold391,162621.0,163761.0
3618,Scaffold3913,11794.0,13093.0
3619,Scaffold3914,8368.0,11867.0
3620,Scaffold3914,16646.0,46627.0
3621,Scaffold392,56280.0,59620.0
3622,Scaffold392,66757.0,68675.0
3623,Scaffold392,437577.0,460264.0
