first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold3077	75159	75230	72	*	Scaffold338	832144	832215	72	*
Scaffold3077	71558	71655	98	*	Scaffold338	836924	837021	98	*
Scaffold3077	32950	33072	123	*	Scaffold338	901612	901735	124	*
Scaffold3077	57648	57701	54	*	Scaffold338	850566	850619	54	*
Scaffold3077	57502	57554	53	*	Scaffold338	850707	850759	53	*
Scaffold3077	76481	76536	56	*	Scaffold338	830152	830207	56	*
Scaffold3077	72574	72629	56	*	Scaffold338	836100	836155	56	*
Scaffold3077	32950	33072	123	*	Scaffold338	883607	883730	124	*
Scaffold3077	44571	44620	50	*	Scaffold338	865112	865161	50	*
Scaffold3077	83438	83516	79	*	Scaffold338	822756	822834	79	*
Scaffold3077	76662	76764	103	*	Scaffold338	829924	830026	103	*
Scaffold3077	42859	42987	129	*	Scaffold338	867805	867933	129	*
Scaffold3077	76949	77040	92	*	Scaffold338	829646	829737	92	*
Scaffold3077	67724	67774	51	*	Scaffold338	841044	841094	51	*
Scaffold307794	89	138	50	*	Scaffold213	489266	489315	50	*
Scaffold3078	43485	43546	62	*	Scaffold1763	123853	123914	62	*
Scaffold3080	14571	14627	57	*	Scaffold6	1321883	1321939	57	*
Scaffold308065	148	198	51	*	Scaffold911	259792	259842	51	*
Scaffold3081	34993	35069	77	*	Scaffold38	469728	469804	77	*
Scaffold3081	35096	35173	78	*	Scaffold38	469624	469701	78	*
Scaffold3082	7604	7660	57	*	Scaffold1523	288421	288477	57	*
Scaffold3082	35566	35620	55	*	Scaffold3948	5445	5499	55	*
Scaffold3082	23652	23705	54	*	Scaffold694	36251	36304	54	*
Scaffold3083	47284	47339	56	*	Scaffold258	361745	361800	56	*
Scaffold30833	18665	18714	50	*	Scaffold1708	88614	88664	51	*
Scaffold3084	52755	52813	59	*	Scaffold592	508327	508384	58	*
Scaffold308402	560	631	72	*	Scaffold4111	19446	19517	72	*
Scaffold308440	148	205	58	*	Scaffold121	630706	630763	58	*
Scaffold308440	152	210	59	*	Scaffold2698	108545	108603	59	*
Scaffold308440	146	210	65	*	Scaffold316	77346	77410	65	*
Scaffold308440	149	210	62	*	Scaffold316	61106	61167	62	*
Scaffold308440	148	205	58	*	Scaffold3235	26857	26914	58	*
Scaffold308440	150	205	56	*	Scaffold519	396192	396247	56	*
Scaffold308440	194	257	64	*	Scaffold68	109502	109565	64	*
Scaffold308440	137	204	68	*	Scaffold817	192679	192746	68	*
Scaffold308440	208	260	53	*	Scaffold817	192619	192671	53	*
Scaffold308452	543	604	62	*	Scaffold62	476179	476240	62	*
Scaffold3085	4935	4994	60	*	Scaffold138	184081	184140	60	*
Scaffold3086	60905	60971	67	*	Scaffold238	577008	577074	67	*
Scaffold3087	27469	27539	71	*	Scaffold274	347015	347085	71	*
Scaffold3087	31339	31397	59	*	Scaffold274	347027	347085	59	*
Scaffold308847	131	180	50	*	Scaffold565	48970	49019	50	*
Scaffold3089	93447	93543	97	*	Scaffold1049	85909	86005	97	*
Scaffold3089	82108	82158	51	*	Scaffold504	588470	588520	51	*
Scaffold3089	9295	9353	59	*	Scaffold56	117377	117435	59	*
Scaffold3089	86362	86429	68	*	Scaffold983	363662	363729	68	*
Scaffold3089	85850	85907	58	*	Scaffold983	408582	408639	58	*
Scaffold3089	85850	85907	58	*	Scaffold983	363378	363435	58	*
Scaffold3089	86362	86429	68	*	Scaffold983	408864	408931	68	*
Scaffold30896	4726	4781	56	*	Scaffold1683	24464	24519	56	*
Scaffold30896	4726	4781	56	*	Scaffold1683	28166	28221	56	*
Scaffold30903	5957	6009	53	*	Scaffold176	355742	355794	53	*
Scaffold30903	5957	6009	53	*	Scaffold92	217783	217835	53	*
Scaffold3091	81305	81355	51	*	Scaffold1158	96892	96942	51	*
Scaffold3091	52139	52201	63	*	Scaffold1158	113284	113346	63	*
Scaffold3092	4899	4951	53	*	Scaffold600	94955	95007	53	*
Scaffold3092	4899	4951	53	*	Scaffold962	16161	16213	53	*
Scaffold3093	32479	32534	56	*	Scaffold118	722264	722319	56	*
Scaffold3093	35480	35532	53	*	Scaffold18018	134	186	53	*
Scaffold3094	70378	70462	85	*	Scaffold164	730260	730345	86	*
Scaffold3094	28381	28442	62	*	Scaffold585	164503	164564	62	*
Scaffold309452	6329	6414	86	*	Scaffold145	354702	354787	86	*
Scaffold3096	94730	94875	146	*	Scaffold1311	108981	109126	146	*
Scaffold3097	458	507	50	*	Scaffold115	574994	575044	51	*
Scaffold3097	13968	14023	56	*	Scaffold2592	34310	34365	56	*
Scaffold3097	53158	53229	72	*	Scaffold2592	75420	75491	72	*
Scaffold3097	51122	51198	77	*	Scaffold2592	73266	73342	77	*
Scaffold3097	19383	19463	81	*	Scaffold2592	39941	40021	81	*
Scaffold3097	14644	14730	87	*	Scaffold2592	34979	35065	87	*
Scaffold3097	11787	11899	113	*	Scaffold2592	32220	32332	113	*
Scaffold3097	45458	45524	67	*	Scaffold2592	67761	67827	67	*
Scaffold3097	66127	66181	55	*	Scaffold2592	87415	87469	55	*
Scaffold3097	40457	40506	50	*	Scaffold2592	61770	61819	50	*
Scaffold3097	11302	11353	52	*	Scaffold2592	31368	31419	52	*
Scaffold3097	14149	14200	52	*	Scaffold2592	34495	34546	52	*
Scaffold30971	295	362	68	*	Scaffold1612	799	866	68	*
Scaffold3098	34744	34826	83	*	Scaffold803	30843	30925	83	*
Scaffold3098	68501	68564	64	*	Scaffold803	11165	11228	64	*
Scaffold3098	72034	72083	50	*	Scaffold803	7063	7112	50	*
Scaffold3098	32401	32486	86	*	Scaffold803	32995	33080	86	*
Scaffold3098	62312	62372	61	*	Scaffold803	13654	13714	61	*
Scaffold3098	57853	57903	51	*	Scaffold803	16479	16529	51	*
Scaffold309880	7771	7835	65	*	Scaffold320	169567	169631	65	*
Scaffold309880	7542	7610	69	*	Scaffold320	169775	169843	69	*
Scaffold309880	4695	4763	69	*	Scaffold320	171949	172017	69	*
Scaffold310	99191	99249	59	*	Scaffold10	1908916	1908974	59	*
Scaffold310	53589	53641	53	*	Scaffold10	1875786	1875838	53	*
Scaffold310	9864	10051	188	*	Scaffold10	1840128	1840314	187	*
Scaffold310	91646	91698	53	*	Scaffold10	1904889	1904940	52	*
Scaffold310	79846	79909	64	*	Scaffold10	1896643	1896706	64	*
Scaffold310	61817	61902	86	*	Scaffold10	1883440	1883525	86	*
Scaffold310	129769	129825	57	*	Scaffold10	1933507	1933563	57	*
Scaffold310	91051	91103	53	*	Scaffold10	1904889	1904940	52	*
Scaffold310	20799	20887	89	*	Scaffold10	1851570	1851658	89	*
Scaffold310	56613	56668	56	*	Scaffold10	1878906	1878961	56	*
Scaffold310	89002	89058	57	*	Scaffold10	1903461	1903517	57	*
Scaffold310	15270	15350	81	*	Scaffold10	1845843	1845923	81	*
Scaffold310	69604	69665	62	*	Scaffold10	1891187	1891248	62	*
Scaffold310	20734	20797	64	*	Scaffold10	1851506	1851568	63	*
Scaffold310	55820	55948	129	*	Scaffold10	1878000	1878128	129	*
Scaffold310	62435	62492	58	*	Scaffold10	1884060	1884117	58	*
Scaffold310	100937	101069	133	*	Scaffold10	1910700	1910832	133	*
Scaffold310	39946	40001	56	*	Scaffold10	1865424	1865479	56	*
Scaffold310	70724	70786	63	*	Scaffold10	1892649	1892711	63	*
Scaffold310	59885	60036	152	*	Scaffold10	1881683	1881833	151	*
Scaffold310	63659	63721	63	*	Scaffold10	1885723	1885785	63	*
Scaffold310	53724	53774	51	*	Scaffold10	1875922	1875972	51	*
Scaffold310	99416	99484	69	*	Scaffold10	1909144	1909212	69	*
Scaffold310	62283	62339	57	*	Scaffold10	1883925	1883980	56	*
Scaffold310	118378	118445	68	*	Scaffold10	1920478	1920545	68	*
Scaffold310	31179	31312	134	*	Scaffold10	1859372	1859505	134	*
Scaffold310	64909	64999	91	*	Scaffold10	1886793	1886883	91	*
Scaffold310	97923	97984	62	*	Scaffold10	1907625	1907685	61	*
Scaffold310	8552	8686	135	*	Scaffold10	1839110	1839244	135	*
Scaffold310	5847	5903	57	*	Scaffold10	1836392	1836447	56	*
Scaffold310	66992	67040	49	*	Scaffold10	1889024	1889072	49	*
Scaffold310	101109	101216	108	*	Scaffold10	1910872	1910979	108	*
Scaffold310	30381	30474	94	*	Scaffold10	1858336	1858429	94	*
Scaffold310	43384	43451	68	*	Scaffold10	1868656	1868723	68	*
Scaffold310	88888	88954	67	*	Scaffold10	1903347	1903413	67	*
Scaffold310	55734	55818	85	*	Scaffold10	1877914	1877998	85	*
Scaffold310	19004	19054	51	*	Scaffold10	1849857	1849907	51	*
Scaffold310	49525	49584	60	*	Scaffold10	1873250	1873309	60	*
Scaffold310	39815	39937	123	*	Scaffold10	1865292	1865414	123	*
Scaffold310	42070	42138	69	*	Scaffold10	1867247	1867315	69	*
Scaffold310	66687	66784	98	*	Scaffold10	1888716	1888813	98	*
Scaffold310	34301	34360	60	*	Scaffold10	1862978	1863037	60	*
Scaffold310	66206	66258	53	*	Scaffold10	1888201	1888253	53	*
Scaffold310	98014	98121	108	*	Scaffold10	1907715	1907822	108	*
Scaffold310	5913	5962	50	*	Scaffold10	1836457	1836506	50	*
Scaffold310	79333	79383	51	*	Scaffold10	1896114	1896164	51	*
Scaffold310	58007	58136	130	*	Scaffold10	1879835	1879964	130	*
Scaffold310	6061	6155	95	*	Scaffold10	1836611	1836705	95	*
Scaffold310	81982	82050	69	*	Scaffold10	1897661	1897728	68	*
Scaffold310	62072	62159	88	*	Scaffold10	1883688	1883775	88	*
Scaffold310	5393	5457	65	*	Scaffold10	1835953	1836017	65	*
Scaffold310	66577	66645	69	*	Scaffold10	1888605	1888674	70	*
Scaffold310	137048	137102	55	*	Scaffold10	1939128	1939182	55	*
Scaffold310	29402	29495	94	*	Scaffold10	1858336	1858429	94	*
Scaffold310	66906	66989	84	*	Scaffold10	1888938	1889021	84	*
Scaffold310	62553	62603	51	*	Scaffold10	1884182	1884232	51	*
Scaffold310	53810	53894	85	*	Scaffold10	1876008	1876092	85	*
Scaffold310	125357	125406	50	*	Scaffold10	1931641	1931689	49	*
Scaffold310	151694	151789	96	*	Scaffold470	293422	293517	96	*
Scaffold310	29402	29495	94	*	Scaffold8033	70	163	94	*
Scaffold310049	6307	6408	102	*	Scaffold3132	57104	57205	102	*
Scaffold31019	2072	2141	70	*	Scaffold55	1296154	1296223	70	*
Scaffold3102	15478	15544	67	*	Scaffold202	267084	267150	67	*
Scaffold3102	15093	15143	51	*	Scaffold202	267501	267551	51	*
Scaffold310291	36	100	65	*	Scaffold2280	3274	3338	65	*
Scaffold3104	31432	31490	59	*	Scaffold1446	122207	122265	59	*
Scaffold3104	29859	29963	105	*	Scaffold1446	123596	123700	105	*
Scaffold3104	51584	51672	89	*	Scaffold1446	106260	106348	89	*
Scaffold3104	13000	13067	68	*	Scaffold1446	151357	151424	68	*
Scaffold3104	23331	23422	92	*	Scaffold1446	140003	140094	92	*
Scaffold3104	66064	66121	58	*	Scaffold1446	84321	84378	58	*
Scaffold3104	28265	28339	75	*	Scaffold1446	131614	131688	75	*
Scaffold3104	5129	5200	72	*	Scaffold1446	159423	159494	72	*
Scaffold3104	79518	79567	50	*	Scaffold1446	64585	64633	49	*
Scaffold3104	69075	69127	53	*	Scaffold1446	79237	79289	53	*
Scaffold3104	36818	36876	59	*	Scaffold1446	118728	118786	59	*
Scaffold3104	33907	33974	68	*	Scaffold1446	120021	120088	68	*
Scaffold3104	88783	88836	54	*	Scaffold1446	58620	58673	54	*
Scaffold3104	79518	79567	50	*	Scaffold1668	133293	133341	49	*
Scaffold3104	31435	31490	56	*	Scaffold1668	156239	156294	56	*
Scaffold31040	7027	7093	67	*	Scaffold636	159876	159943	68	*
Scaffold31040	4922	4979	58	*	Scaffold636	162237	162294	58	*
Scaffold310476	31	81	51	*	Scaffold2570	33141	33192	52	*
Scaffold310476	36	90	55	*	Scaffold86	197766	197820	55	*
Scaffold31055	7826	7917	92	*	Scaffold18513	461	552	92	*
Scaffold3106	40100	40152	53	*	Scaffold313	577886	577938	53	*
Scaffold3106	84765	84821	57	*	Scaffold57	270879	270935	57	*
Scaffold3106	51621	51704	84	*	Scaffold813	267210	267293	84	*
Scaffold3107	36995	37047	53	*	Scaffold477	359544	359596	53	*
Scaffold3107	13671	13734	64	*	Scaffold477	374139	374202	64	*
Scaffold3107	27035	27095	61	*	Scaffold477	365746	365806	61	*
Scaffold3107	17602	17660	59	*	Scaffold477	372512	372570	59	*
Scaffold3107	23354	23419	66	*	Scaffold477	369615	369680	66	*
Scaffold3107	11976	12028	53	*	Scaffold477	376947	376999	53	*
Scaffold3107	12037	12086	50	*	Scaffold477	376890	376939	50	*
Scaffold3107	92711	92764	54	*	Scaffold80	683961	684014	54	*
Scaffold3108	39971	40039	69	*	Scaffold251	194316	194384	69	*
Scaffold3108	12979	13028	50	*	Scaffold251	213375	213424	50	*
Scaffold3108	39971	40039	69	*	Scaffold251	189829	189897	69	*
Scaffold310824	265	355	91	*	Scaffold5224	7068	7158	91	*
Scaffold3109	28608	28657	50	*	Scaffold3477	31280	31329	50	*
Scaffold311	64237	64320	84	*	Scaffold77	881115	881199	85	*
Scaffold311	61869	61920	52	*	Scaffold77	878900	878951	52	*
Scaffold311	102258	102312	55	*	Scaffold77	921196	921250	55	*
Scaffold311	118990	119072	83	*	Scaffold77	938933	939015	83	*
Scaffold311	57913	57970	58	*	Scaffold77	875836	875893	58	*
Scaffold3110	57870	57919	50	*	Scaffold1367	122207	122256	50	*
Scaffold311136	306	366	61	*	Scaffold201	337294	337354	61	*
Scaffold311181	23	72	50	*	Scaffold511	490452	490501	50	*
Scaffold3112	64658	64749	92	*	Scaffold267	574153	574244	92	*
Scaffold3112	62802	62854	53	*	Scaffold267	576040	576092	53	*
Scaffold3113	23235	23331	97	*	Scaffold551	201923	202019	97	*
Scaffold3113	51612	51667	56	*	Scaffold551	183332	183387	56	*
Scaffold3113	30406	30474	69	*	Scaffold551	197387	197454	68	*
Scaffold3113	67921	67970	50	*	Scaffold551	174471	174520	50	*
Scaffold3113	75070	75138	69	*	Scaffold551	168416	168484	69	*
Scaffold3113	90192	90269	78	*	Scaffold551	153920	153997	78	*
Scaffold3113	101276	101325	50	*	Scaffold551	145105	145154	50	*
Scaffold3113	62363	62414	52	*	Scaffold551	179149	179200	52	*
Scaffold3113	62117	62172	56	*	Scaffold551	179383	179438	56	*
Scaffold3113	83559	83613	55	*	Scaffold551	160185	160239	55	*
Scaffold3113	66469	66523	55	*	Scaffold551	175968	176022	55	*
Scaffold3113	85653	85715	63	*	Scaffold551	157737	157799	63	*
Scaffold3113	77064	77119	56	*	Scaffold551	164815	164870	56	*
Scaffold3113	83633	83682	50	*	Scaffold551	160116	160165	50	*
Scaffold3113	23666	23721	56	*	Scaffold551	201527	201582	56	*
Scaffold3113	26253	26303	51	*	Scaffold551	199220	199270	51	*
Scaffold3113	9930	9979	50	*	Scaffold551	209793	209842	50	*
Scaffold3113	76898	77037	140	*	Scaffold551	164897	165036	140	*
Scaffold3113	73639	73694	56	*	Scaffold551	169625	169680	56	*
Scaffold311358	170	222	53	*	Scaffold54	1300947	1300999	53	*
Scaffold3115	17177	17232	56	*	Scaffold32	50016	50071	56	*
Scaffold3115	12171	12226	56	*	Scaffold32	47751	47806	56	*
Scaffold3116	31896	31974	79	*	Scaffold688	11393	11471	79	*
Scaffold3116	80904	80955	52	*	Scaffold96	404681	404732	52	*
Scaffold3116	24047	24129	83	*	Scaffold96	335682	335764	83	*
Scaffold31161	10660	10715	56	*	Scaffold454	136059	136114	56	*
Scaffold3117	17340	17451	112	*	Scaffold558	389781	389892	112	*
Scaffold3117	13759	13828	70	*	Scaffold749	140898	140967	70	*
Scaffold31170	1092	1145	54	*	Scaffold360	84564	84618	55	*
Scaffold312	52516	52565	50	*	Scaffold391	42782	42831	50	*
Scaffold312	60796	60867	72	*	Scaffold407	44648	44719	72	*
Scaffold312026	2	66	65	*	Scaffold7	103151	103215	65	*
Scaffold312184	1	285	285	*	Scaffold2782	77450	77734	285	*
Scaffold3123	80515	80567	53	*	Scaffold564	303145	303197	53	*
Scaffold3123	83039	83100	62	*	Scaffold564	305371	305432	62	*
Scaffold3123	36352	36404	53	*	Scaffold75	687364	687416	53	*
Scaffold3125	87718	87780	63	*	Scaffold1527	43501	43564	64	*
Scaffold3125	87811	87864	54	*	Scaffold1527	43594	43648	55	*
Scaffold3125	23810	23862	53	*	Scaffold2501	55102	55154	53	*
Scaffold3125	60907	60959	53	*	Scaffold2501	84544	84596	53	*
Scaffold3125	21888	21958	71	*	Scaffold2501	53007	53077	71	*
Scaffold3125	60290	60348	59	*	Scaffold2501	83935	83993	59	*
Scaffold3125	26518	26586	69	*	Scaffold2501	58030	58098	69	*
Scaffold3125	24006	24074	69	*	Scaffold2501	55280	55348	69	*
Scaffold3125	21638	21750	113	*	Scaffold2501	52764	52876	113	*
Scaffold3125	87559	87638	80	*	Scaffold366	139997	140076	80	*
Scaffold312575	102	154	53	*	Scaffold504	529932	529984	53	*
Scaffold3126	1	56	56	*	Scaffold134	777678	777733	56	*
Scaffold3126	1	61	61	*	Scaffold1604	120075	120135	61	*
Scaffold3126	41002	41083	82	*	Scaffold325	341522	341603	82	*
Scaffold3126	3	61	59	*	Scaffold91	685486	685544	59	*
Scaffold31261	574	634	61	*	Scaffold188	759882	759942	61	*
Scaffold31261	379	458	80	*	Scaffold188	760054	760133	80	*
Scaffold31261	473	552	80	*	Scaffold188	759961	760040	80	*
Scaffold3127	25797	25859	63	*	Scaffold457	138083	138144	62	*
Scaffold3129	9315	9365	51	*	Scaffold256	168926	168976	51	*
Scaffold3129	9455	9545	91	*	Scaffold256	169069	169159	91	*
Scaffold3129	29368	29417	50	*	Scaffold256	189806	189855	50	*
Scaffold3130	20485	20613	129	*	Scaffold2014	14688	14816	129	*
Scaffold3130	6285	6336	52	*	Scaffold2526	206121	206172	52	*
Scaffold313022	1363	1420	58	*	Scaffold1159	50232	50289	58	*
Scaffold313022	1368	1423	56	*	Scaffold11723	1273	1328	56	*
Scaffold313022	1368	1437	70	*	Scaffold322	326972	327041	70	*
Scaffold313022	1373	1431	59	*	Scaffold693	245652	245710	59	*
Scaffold3134	7240	7307	68	*	Scaffold771	90052	90119	68	*
Scaffold31344	5183	5238	56	*	Scaffold325	341553	341608	56	*
Scaffold313506	2	58	57	*	Scaffold350	332576	332632	57	*
Scaffold313506	2	66	65	*	Scaffold3887	6807	6871	65	*
Scaffold313506	1	63	63	*	Scaffold597	160699	160761	63	*
Scaffold313506	1	58	58	*	Scaffold748	49545	49602	58	*
Scaffold313506	1	65	65	*	Scaffold75	440977	441041	65	*
Scaffold313506	18	75	58	*	Scaffold849	399417	399474	58	*
Scaffold313570	26	79	54	*	Scaffold688	294821	294874	54	*
Scaffold3137	12661	12718	58	*	Scaffold143	1297324	1297381	58	*
Scaffold3139	48219	48283	65	*	Scaffold24	196278	196342	65	*
Scaffold3139	48219	48283	65	*	Scaffold24	200570	200634	65	*
Scaffold3139	29425	29502	78	*	Scaffold310	230380	230456	77	*
Scaffold3139	29231	29292	62	*	Scaffold310	230590	230650	61	*
Scaffold3139	106474	106539	66	*	Scaffold494	242344	242409	66	*
Scaffold31391	6028	6093	66	*	Scaffold688	11392	11457	66	*
Scaffold313946	1	53	53	*	Scaffold203	489474	489526	53	*
Scaffold313946	1	56	56	*	Scaffold68	894708	894763	56	*
Scaffold314007	187	277	91	*	Scaffold325	341516	341606	91	*
Scaffold314021	79	149	71	*	Scaffold5224	6994	7063	70	*
Scaffold3143	50149	50236	88	*	Scaffold2263	57369	57456	88	*
Scaffold3143	49305	49361	57	*	Scaffold2782	51314	51370	57	*
Scaffold3144	68739	68799	61	*	Scaffold1369	101470	101530	61	*
Scaffold314412	608	661	54	*	Scaffold314	520163	520216	54	*
Scaffold31444	1	168	168	*	Scaffold360	111935	112102	168	*
Scaffold3145	20467	20533	67	*	Scaffold178	494168	494233	66	*
Scaffold3145	36653	36705	53	*	Scaffold178	488354	488406	53	*
Scaffold3146	25825	25878	54	*	Scaffold2336	95350	95403	54	*
Scaffold31464	2299	2361	63	*	Scaffold1105	169941	170003	63	*
Scaffold31466	1775	1824	50	*	Scaffold372	748493	748542	50	*
Scaffold3147	12449	12498	50	*	Scaffold1144	226147	226196	50	*
Scaffold314764	266	324	59	*	Scaffold5191	8318	8377	60	*
Scaffold314772	7	68	62	*	Scaffold938	45326	45387	62	*
Scaffold3148	1712	1779	68	*	Scaffold11	78838	78905	68	*
Scaffold3148	1705	1776	72	*	Scaffold119	671929	672000	72	*
Scaffold3148	1693	1782	90	*	Scaffold1207	322242	322331	90	*
Scaffold3148	1673	1753	81	*	Scaffold1223	208317	208397	81	*
Scaffold3148	1684	1753	70	*	Scaffold202	469045	469114	70	*
Scaffold3148	1703	1763	61	*	Scaffold3448	22942	23002	61	*
Scaffold3148	1672	1724	53	*	Scaffold3945	86562	86614	53	*
Scaffold3148	1675	1785	111	*	Scaffold4523	6605	6714	110	*
Scaffold3148	1676	1735	60	*	Scaffold539	224513	224572	60	*
Scaffold3148	1676	1785	110	*	Scaffold676	12208	12316	109	*
Scaffold3148	1695	1776	82	*	Scaffold69	574801	574882	82	*
Scaffold3148	1667	1732	66	*	Scaffold71	65647	65712	66	*
Scaffold3149	26765	26822	58	*	Scaffold22	51309	51366	58	*
Scaffold3150	41269	41355	87	*	Scaffold1415	90284	90370	87	*
Scaffold3150	41260	41351	92	*	Scaffold1649	106597	106688	92	*
Scaffold3150	67295	67345	51	*	Scaffold2262	13892	13942	51	*
Scaffold3150	7379	7461	83	*	Scaffold278	166295	166377	83	*
Scaffold3150	41278	41329	52	*	Scaffold4802	2051	2102	52	*
Scaffold3150	41254	41461	208	*	Scaffold5191	8260	8467	208	*
Scaffold3151	44453	44572	120	*	Scaffold142	769280	769399	120	*
Scaffold3151	31874	31938	65	*	Scaffold142	780916	780980	65	*
Scaffold3151	31239	31288	50	*	Scaffold142	781554	781603	50	*
Scaffold3151	10916	10985	70	*	Scaffold142	800807	800876	70	*
Scaffold3151	29318	29397	80	*	Scaffold142	782868	782947	80	*
Scaffold3151	31037	31103	67	*	Scaffold142	781706	781772	67	*
Scaffold3151	39021	39095	75	*	Scaffold142	774985	775059	75	*
Scaffold3151	28388	28449	62	*	Scaffold142	783798	783860	63	*
Scaffold3151	9421	9475	55	*	Scaffold142	802315	802369	55	*
Scaffold3151	46765	46816	52	*	Scaffold142	766150	766201	52	*
Scaffold3151	40400	40451	52	*	Scaffold142	773583	773634	52	*
Scaffold3151	48227	48304	78	*	Scaffold142	764608	764685	78	*
Scaffold3151	35069	35131	63	*	Scaffold142	778944	779006	63	*
Scaffold3151	54611	54680	70	*	Scaffold142	758050	758119	70	*
Scaffold3151	47289	47341	53	*	Scaffold142	765623	765676	54	*
Scaffold3151	52539	52597	59	*	Scaffold142	760451	760509	59	*
Scaffold3151	27418	27474	57	*	Scaffold142	784805	784861	57	*
Scaffold3151	85343	85394	52	*	Scaffold73	10964	11015	52	*
Scaffold3151	35082	35131	50	*	Scaffold973	79617	79666	50	*
Scaffold315168	70	155	86	*	Scaffold114	1137659	1137744	86	*
Scaffold315182	176	231	56	*	Scaffold216	127306	127361	56	*
Scaffold31548	3180	3231	52	*	Scaffold15990	178	229	52	*
Scaffold31548	4632	4691	60	*	Scaffold9881	261	320	60	*
Scaffold3155	23139	23206	68	*	Scaffold2320	71779	71846	68	*
Scaffold3155	28263	28324	62	*	Scaffold2320	77576	77637	62	*
Scaffold315719	344	403	60	*	Scaffold1726	92454	92513	60	*
Scaffold315728	205	262	58	*	Scaffold1311	277597	277654	58	*
Scaffold31579	142	194	53	*	Scaffold296	625510	625562	53	*
Scaffold31579	534	591	58	*	Scaffold296	624971	625029	59	*
Scaffold315893	37	92	56	*	Scaffold4713	9751	9806	56	*
Scaffold3159	45990	46052	63	*	Scaffold1726	105977	106039	63	*
Scaffold3159	421	556	136	*	Scaffold1726	131075	131210	136	*
Scaffold3159	61821	61880	60	*	Scaffold1726	94094	94153	60	*
Scaffold3159	61821	61880	60	*	Scaffold1726	92454	92513	60	*
Scaffold3159	45990	46052	63	*	Scaffold8409	2959	3021	63	*
Scaffold31599	10278	10373	96	*	Scaffold993	187806	187901	96	*
Scaffold31599	26225	26355	131	*	Scaffold993	172108	172238	131	*
Scaffold31599	23517	23570	54	*	Scaffold993	175503	175556	54	*
Scaffold31599	8595	8657	63	*	Scaffold993	188987	189049	63	*
Scaffold31599	30160	30212	53	*	Scaffold993	169033	169085	53	*
Scaffold31599	30005	30056	52	*	Scaffold993	169191	169242	52	*
Scaffold31599	8309	8370	62	*	Scaffold993	189276	189337	62	*
Scaffold31599	12368	12419	52	*	Scaffold993	185562	185613	52	*
Scaffold3160	42471	42537	67	*	Scaffold983	430023	430089	67	*
Scaffold3161	74041	74105	65	*	Scaffold1210	12647	12712	66	*
Scaffold3161	30817	30867	51	*	Scaffold1354	42224	42274	51	*
Scaffold3161	18077	18154	78	*	Scaffold1354	53380	53457	78	*
Scaffold3161	64721	64781	61	*	Scaffold1354	23364	23424	61	*
Scaffold3161	42370	42421	52	*	Scaffold1354	34505	34557	53	*
Scaffold3161	69262	69311	50	*	Scaffold1354	19781	19830	50	*
Scaffold3161	39944	39997	54	*	Scaffold1354	37633	37686	54	*
Scaffold3161	39824	39895	72	*	Scaffold1354	37735	37806	72	*
Scaffold3161	22792	22896	105	*	Scaffold1354	50493	50597	105	*
Scaffold3161	23292	23359	68	*	Scaffold1354	50021	50088	68	*
Scaffold3161	69312	69367	56	*	Scaffold1354	19717	19772	56	*
Scaffold3161	32369	32424	56	*	Scaffold138	617724	617779	56	*
Scaffold3161	22792	22897	106	*	Scaffold17874	210	315	106	*
Scaffold3161	54157	54209	53	*	Scaffold3833	10770	10822	53	*
Scaffold3161	52764	52843	80	*	Scaffold3833	9536	9615	80	*
Scaffold3161	33941	33993	53	*	Scaffold72	127578	127630	53	*
Scaffold3161	61431	61483	53	*	Scaffold79	375234	375286	53	*
Scaffold31610	504	566	63	*	Scaffold303	240179	240241	63	*
Scaffold3162	7717	7779	63	*	Scaffold7	248652	248714	63	*
Scaffold316209	1	80	80	*	Scaffold564	309993	310073	81	*
Scaffold316372	119	202	84	*	Scaffold1527	43370	43453	84	*
Scaffold316464	9599	9657	59	*	Scaffold1135	45486	45544	59	*
Scaffold316464	9599	9657	59	*	Scaffold1135	46548	46606	59	*
Scaffold316475	45	101	57	*	Scaffold107	251817	251873	57	*
Scaffold316475	36	91	56	*	Scaffold12	801280	801335	56	*
Scaffold316475	40	98	59	*	Scaffold129	438309	438367	59	*
Scaffold316475	35	100	66	*	Scaffold1293	87008	87073	66	*
Scaffold316475	44	99	56	*	Scaffold1303	23946	24001	56	*
Scaffold316475	23	80	58	*	Scaffold1338	16143	16200	58	*
Scaffold316475	33	115	83	*	Scaffold142	735863	735945	83	*
Scaffold316475	32	97	66	*	Scaffold154	600939	601004	66	*
Scaffold316475	6	87	82	*	Scaffold1578	44975	45056	82	*
Scaffold316475	37	103	67	*	Scaffold1609	72215	72281	67	*
Scaffold316475	38	98	61	*	Scaffold1640	111102	111162	61	*
Scaffold316475	41	99	59	*	Scaffold167	707154	707212	59	*
Scaffold316475	31	89	59	*	Scaffold1678	69237	69295	59	*
Scaffold316475	41	90	50	*	Scaffold171	386525	386574	50	*
Scaffold316475	37	89	53	*	Scaffold18	509647	509699	53	*
Scaffold316475	16	96	81	*	Scaffold194	36837	36917	81	*
Scaffold316475	8	87	80	*	Scaffold197	112879	112958	80	*
Scaffold316475	42	99	58	*	Scaffold21540	579	636	58	*
Scaffold316475	40	95	56	*	Scaffold229	111137	111192	56	*
