first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold2335	39539	39592	54	*	Scaffold63	189432	189485	54	*
Scaffold2335	53145	53309	165	*	Scaffold7007	2459	2624	166	*
Scaffold2335	51486	51646	161	*	Scaffold7007	1099	1260	162	*
Scaffold23351	1448	1522	75	*	Scaffold1837	19348	19422	75	*
Scaffold23351	1430	1495	66	*	Scaffold3182	1288	1353	66	*
Scaffold23351	1449	1498	50	*	Scaffold636	685681	685730	50	*
Scaffold23351	1466	1522	57	*	Scaffold686	113894	113950	57	*
Scaffold23351	1440	1492	53	*	Scaffold966	554288	554340	53	*
Scaffold233527	126	189	64	*	Scaffold3204	32678	32741	64	*
Scaffold2336	99941	100088	148	*	Scaffold3	158805	158952	148	*
Scaffold2336	58905	58955	51	*	Scaffold3	195543	195593	51	*
Scaffold2336	71794	71854	61	*	Scaffold3	184952	185012	61	*
Scaffold2336	38811	38894	84	*	Scaffold3	213301	213384	84	*
Scaffold2336	55418	55493	76	*	Scaffold3	198867	198942	76	*
Scaffold2336	22079	22136	58	*	Scaffold3	231702	231759	58	*
Scaffold2336	7173	7225	53	*	Scaffold3	245369	245421	53	*
Scaffold2336	30920	30975	56	*	Scaffold3	217105	217161	57	*
Scaffold2336	55906	55959	54	*	Scaffold3	198373	198426	54	*
Scaffold2336	28252	28304	53	*	Scaffold3	221123	221174	52	*
Scaffold2336	46754	46823	70	*	Scaffold3	206794	206863	70	*
Scaffold2336	63948	63998	51	*	Scaffold3	191709	191759	51	*
Scaffold2336	71980	72073	94	*	Scaffold3	184733	184826	94	*
Scaffold2336	3780	3867	88	*	Scaffold3	247385	247472	88	*
Scaffold2336	40803	40855	53	*	Scaffold3	211129	211181	53	*
Scaffold2336	99764	99816	53	*	Scaffold3	159078	159130	53	*
Scaffold2336	33969	34052	84	*	Scaffold3	216702	216785	84	*
Scaffold2336	32258	32313	56	*	Scaffold3	217105	217161	57	*
Scaffold2336	83469	83524	56	*	Scaffold3	174507	174561	55	*
Scaffold2336	35538	35636	99	*	Scaffold3	215822	215920	99	*
Scaffold2336	29269	29322	54	*	Scaffold3	220568	220621	54	*
Scaffold2336	10676	10730	55	*	Scaffold3	241437	241490	54	*
Scaffold2336	51946	51996	51	*	Scaffold3	202246	202296	51	*
Scaffold2336	34056	34106	51	*	Scaffold3	216648	216698	51	*
Scaffold23369	4040	4154	115	*	Scaffold3132	84932	85046	115	*
Scaffold2337	34918	35014	97	*	Scaffold127	377059	377153	95	*
Scaffold2337	29165	29227	63	*	Scaffold44	997973	998034	62	*
Scaffold2337	41228	41351	124	*	Scaffold47	371143	371266	124	*
Scaffold2337	5833	5882	50	*	Scaffold561	175548	175597	50	*
Scaffold2337	5095	5168	74	*	Scaffold561	176262	176335	74	*
Scaffold233722	645	704	60	*	Scaffold107	491821	491880	60	*
Scaffold233722	733	787	55	*	Scaffold13	712664	712718	55	*
Scaffold233722	643	701	59	*	Scaffold18246	67	125	59	*
Scaffold233722	639	698	60	*	Scaffold234	428992	429051	60	*
Scaffold23377	4742	4809	68	*	Scaffold70	763902	763969	68	*
Scaffold23377	4742	4809	68	*	Scaffold70	792269	792336	68	*
Scaffold2338	33758	33806	49	*	Scaffold238	698313	698362	50	*
Scaffold233817	67	149	83	*	Scaffold2193	26763	26845	83	*
Scaffold23386	5132	5186	55	*	Scaffold497	55080	55133	54	*
Scaffold2339	55046	55125	80	*	Scaffold34	393613	393692	80	*
Scaffold2339	56616	56673	58	*	Scaffold34	397920	397977	58	*
Scaffold234	16738	16789	52	*	Scaffold229	57679	57730	52	*
Scaffold234	138767	138820	54	*	Scaffold957	230052	230105	54	*
Scaffold234	115734	115788	55	*	Scaffold957	211517	211571	55	*
Scaffold234	115912	115980	69	*	Scaffold957	211702	211770	69	*
Scaffold2340	17091	17140	50	*	Scaffold4925	1812	1861	50	*
Scaffold2340	17091	17140	50	*	Scaffold4925	3087	3136	50	*
Scaffold234107	86	235	150	*	Scaffold2782	2209	2360	152	*
Scaffold234117	69	119	51	*	Scaffold142	1204295	1204345	51	*
Scaffold234132	107	159	53	*	Scaffold1321	4952	5004	53	*
Scaffold234228	272	321	50	*	Scaffold26	960076	960125	50	*
Scaffold2343	44020	44102	83	*	Scaffold1414	56780	56862	83	*
Scaffold23442	7886	7944	59	*	Scaffold116	460698	460756	59	*
Scaffold23442	8877	8939	63	*	Scaffold4268	2	64	63	*
Scaffold2345	52310	52368	59	*	Scaffold78	412383	412441	59	*
Scaffold2345	52529	52578	50	*	Scaffold78	412602	412651	50	*
Scaffold234558	5506	5586	81	*	Scaffold636	152469	152549	81	*
Scaffold234558	7246	7295	50	*	Scaffold636	150712	150761	50	*
Scaffold234558	3732	3859	128	*	Scaffold636	153993	154120	128	*
Scaffold234558	3868	3936	69	*	Scaffold636	153916	153984	69	*
Scaffold234558	8019	8142	124	*	Scaffold636	149586	149709	124	*
Scaffold2346	60475	60532	58	*	Scaffold766	333998	334055	58	*
Scaffold2346	69156	69215	60	*	Scaffold766	204078	204137	60	*
Scaffold2346	15122	15183	62	*	Scaffold766	258783	258844	62	*
Scaffold2346	87379	87460	82	*	Scaffold766	179891	179971	81	*
Scaffold2346	25751	25803	53	*	Scaffold766	250906	250958	53	*
Scaffold2346	60475	60532	58	*	Scaffold766	335434	335491	58	*
Scaffold2346	15122	15183	62	*	Scaffold766	263177	263238	62	*
Scaffold2346	24479	24531	53	*	Scaffold766	250906	250958	53	*
Scaffold2346	30178	30241	64	*	Scaffold766	245183	245246	64	*
Scaffold2346	85544	85597	54	*	Scaffold766	182022	182074	53	*
Scaffold2346	24139	24192	54	*	Scaffold766	251285	251337	53	*
Scaffold23463	4101	4171	71	*	Scaffold717	222322	222392	71	*
Scaffold23463	4101	4171	71	*	Scaffold717	216249	216319	71	*
Scaffold23463	10333	10403	71	*	Scaffold717	218649	218719	71	*
Scaffold23463	1090	1139	50	*	Scaffold717	215491	215540	50	*
Scaffold23465	9269	9362	94	*	Scaffold190	151349	151442	94	*
Scaffold2347	15504	15553	50	*	Scaffold4780	114	163	50	*
Scaffold2347	27757	27807	51	*	Scaffold939	48810	48859	50	*
Scaffold23474	17948	18019	72	*	Scaffold153	422093	422164	72	*
Scaffold2348	330	404	75	*	Scaffold5750	8001	8075	75	*
Scaffold2348	4908	4964	57	*	Scaffold5750	4350	4406	57	*
Scaffold234840	1443	1549	107	*	Scaffold2768	2141	2247	107	*
Scaffold2349	31257	31313	57	*	Scaffold368	15460	15516	57	*
Scaffold2349	33241	33292	52	*	Scaffold368	15398	15449	52	*
Scaffold2349	31324	31375	52	*	Scaffold368	15398	15449	52	*
Scaffold2349	41269	41318	50	*	Scaffold368	9124	9173	50	*
Scaffold2349	33174	33230	57	*	Scaffold368	15460	15516	57	*
Scaffold23490	3060	3130	71	*	Scaffold675	267958	268028	71	*
Scaffold23499	2795	2865	71	*	Scaffold658	312139	312209	71	*
Scaffold235	93641	93705	65	*	Scaffold11733	79	143	65	*
Scaffold235	223761	223840	80	*	Scaffold12017	3425	3504	80	*
Scaffold235	225349	225401	53	*	Scaffold12017	1322	1374	53	*
Scaffold235	167689	167759	71	*	Scaffold221	35203	35272	70	*
Scaffold235	86191	86281	91	*	Scaffold296	226291	226381	91	*
Scaffold235	104464	104514	51	*	Scaffold296	257083	257134	52	*
Scaffold235	203124	203178	55	*	Scaffold296	331614	331668	55	*
Scaffold235	157529	157599	71	*	Scaffold296	295795	295865	71	*
Scaffold235	145173	145289	117	*	Scaffold296	280868	280985	118	*
Scaffold235	213203	213275	73	*	Scaffold296	341987	342058	72	*
Scaffold235	141425	141541	117	*	Scaffold296	280868	280985	118	*
Scaffold235	188123	188202	80	*	Scaffold296	317197	317276	80	*
Scaffold235	105264	105332	69	*	Scaffold296	257900	257968	69	*
Scaffold235	213515	213579	65	*	Scaffold296	342315	342379	65	*
Scaffold235	105817	105868	52	*	Scaffold296	258469	258520	52	*
Scaffold235	96440	96598	159	*	Scaffold296	248439	248597	159	*
Scaffold235	197754	197852	99	*	Scaffold296	326441	326539	99	*
Scaffold235	193124	193186	63	*	Scaffold296	322026	322088	63	*
Scaffold235	197680	197731	52	*	Scaffold296	326368	326419	52	*
Scaffold235	225349	225401	53	*	Scaffold296	353825	353877	53	*
Scaffold235	89310	89408	99	*	Scaffold296	241689	241788	100	*
Scaffold235	178977	179112	136	*	Scaffold296	308448	308583	136	*
Scaffold235	220583	220819	237	*	Scaffold296	349716	349954	239	*
Scaffold235	86191	86281	91	*	Scaffold296	239450	239540	91	*
Scaffold235	201025	201099	75	*	Scaffold296	329040	329115	76	*
Scaffold235	151989	152165	177	*	Scaffold296	288293	288469	177	*
Scaffold235	192704	192832	129	*	Scaffold296	321583	321713	131	*
Scaffold235	117003	117079	77	*	Scaffold296	264183	264259	77	*
Scaffold235	179141	179198	58	*	Scaffold296	308611	308668	58	*
Scaffold235	93646	93705	60	*	Scaffold296	246006	246065	60	*
Scaffold235	194434	194560	127	*	Scaffold296	323413	323540	128	*
Scaffold235	188282	188344	63	*	Scaffold296	317358	317421	64	*
Scaffold235	116673	116746	74	*	Scaffold296	263853	263925	73	*
Scaffold235	149647	149786	140	*	Scaffold296	285988	286128	141	*
Scaffold235	183810	183976	167	*	Scaffold296	312285	312451	167	*
Scaffold235	105335	105400	66	*	Scaffold296	257971	258036	66	*
Scaffold235	207133	207187	55	*	Scaffold296	335876	335930	55	*
Scaffold235	223761	223840	80	*	Scaffold296	352781	352860	80	*
Scaffold235	126776	126832	57	*	Scaffold296	269757	269813	57	*
Scaffold235	146690	146741	52	*	Scaffold296	283262	283313	52	*
Scaffold235	193189	193249	61	*	Scaffold296	322091	322151	61	*
Scaffold235	223611	223662	52	*	Scaffold296	352622	352673	52	*
Scaffold235	207605	207657	53	*	Scaffold296	336356	336409	54	*
Scaffold235	149968	150022	55	*	Scaffold296	286310	286364	55	*
Scaffold235	197382	197474	93	*	Scaffold296	326078	326170	93	*
Scaffold235	186477	186542	66	*	Scaffold296	315086	315151	66	*
Scaffold235	207514	207572	59	*	Scaffold296	336262	336320	59	*
Scaffold235	98725	98780	56	*	Scaffold296	250659	250714	56	*
Scaffold235	103536	103585	50	*	Scaffold296	256003	256052	50	*
Scaffold235	176450	176509	60	*	Scaffold296	305194	305253	60	*
Scaffold235	103339	103406	68	*	Scaffold296	255807	255874	68	*
Scaffold235	101342	101471	130	*	Scaffold296	253329	253458	130	*
Scaffold235	96726	96917	192	*	Scaffold296	248720	248911	192	*
Scaffold235	92669	92721	53	*	Scaffold296	244862	244914	53	*
Scaffold235	138114	138183	70	*	Scaffold296	276786	276855	70	*
Scaffold235	126860	126917	58	*	Scaffold296	269840	269897	58	*
Scaffold235	196195	196247	53	*	Scaffold296	324829	324881	53	*
Scaffold235	203474	203542	69	*	Scaffold296	331997	332065	69	*
Scaffold235	204045	204113	69	*	Scaffold296	332582	332650	69	*
Scaffold235	148141	148351	211	*	Scaffold296	284822	285031	210	*
Scaffold235	203623	203759	137	*	Scaffold296	332149	332284	136	*
Scaffold235	145356	145428	73	*	Scaffold296	281048	281120	73	*
Scaffold235	147796	147863	68	*	Scaffold296	284476	284544	69	*
Scaffold235	150096	150170	75	*	Scaffold296	286440	286514	75	*
Scaffold235	184424	184484	61	*	Scaffold296	312890	312950	61	*
Scaffold235	186424	186474	51	*	Scaffold296	315033	315083	51	*
Scaffold235	102360	102410	51	*	Scaffold296	254470	254520	51	*
Scaffold235	214130	214200	71	*	Scaffold296	342945	343015	71	*
Scaffold235	221584	221716	133	*	Scaffold296	350832	350965	134	*
Scaffold235	213147	213201	55	*	Scaffold296	341931	341985	55	*
Scaffold235	202436	202543	108	*	Scaffold296	330433	330540	108	*
Scaffold235	98644	98707	64	*	Scaffold296	250578	250641	64	*
Scaffold235	119042	119101	60	*	Scaffold296	266580	266639	60	*
Scaffold235	141236	141355	120	*	Scaffold296	280682	280801	120	*
Scaffold235	198903	199002	100	*	Scaffold296	327640	327741	102	*
Scaffold235	149864	149947	84	*	Scaffold296	286205	286289	85	*
Scaffold235	105196	105245	50	*	Scaffold296	257832	257881	50	*
Scaffold235	201731	201780	50	*	Scaffold296	329769	329818	50	*
Scaffold235	184118	184188	71	*	Scaffold296	312593	312663	71	*
Scaffold235	200875	200994	120	*	Scaffold296	328889	329006	118	*
Scaffold235	191343	191396	54	*	Scaffold296	320149	320202	54	*
Scaffold235	153168	153239	72	*	Scaffold296	289488	289559	72	*
Scaffold235	103479	103531	53	*	Scaffold296	255946	255998	53	*
Scaffold235	203848	203956	109	*	Scaffold296	332376	332484	109	*
Scaffold235	147947	148008	62	*	Scaffold296	284629	284690	62	*
Scaffold235	165092	165173	82	*	Scaffold296	297464	297545	82	*
Scaffold235	170804	170917	114	*	Scaffold296	300521	300634	114	*
Scaffold235	197555	197645	91	*	Scaffold296	326244	326333	90	*
Scaffold235	184501	184573	73	*	Scaffold296	312967	313039	73	*
Scaffold235	144986	145107	122	*	Scaffold296	280682	280803	122	*
Scaffold235	201673	201726	54	*	Scaffold296	329711	329764	54	*
Scaffold235	127391	127479	89	*	Scaffold296	270380	270468	89	*
Scaffold235	174315	174412	98	*	Scaffold296	303250	303347	98	*
Scaffold235	170972	171023	52	*	Scaffold296	300687	300739	53	*
Scaffold235	156335	156385	51	*	Scaffold296	293881	293931	51	*
Scaffold235	183475	183640	166	*	Scaffold296	311948	312114	167	*
Scaffold235	156476	156534	59	*	Scaffold296	294022	294080	59	*
Scaffold235	98501	98564	64	*	Scaffold296	250423	250486	64	*
Scaffold235	153329	153379	51	*	Scaffold296	289649	289700	52	*
Scaffold235	150912	150984	73	*	Scaffold296	287077	287149	73	*
Scaffold235	141608	141680	73	*	Scaffold296	281048	281120	73	*
Scaffold2350	47136	47192	57	*	Scaffold404	272092	272148	57	*
Scaffold235002	224	288	65	*	Scaffold153	86670	86734	65	*
Scaffold235009	471	534	64	*	Scaffold2549	13347	13410	64	*
Scaffold235009	464	531	68	*	Scaffold2551	7422	7489	68	*
Scaffold235013	323	389	67	*	Scaffold93	275830	275896	67	*
Scaffold235026	19	68	50	*	Scaffold673	271610	271659	50	*
Scaffold235068	50	122	73	*	Scaffold196	13934	14005	72	*
Scaffold235143	237	288	52	*	Scaffold1839	38272	38323	52	*
Scaffold2352	39233	39282	50	*	Scaffold946	613521	613570	50	*
Scaffold2352	41249	41298	50	*	Scaffold946	613521	613570	50	*
Scaffold235217	1	133	133	*	Scaffold2782	102182	102314	133	*
Scaffold2353	53951	54014	64	*	Scaffold414	271123	271186	64	*
Scaffold2353	40211	40311	101	*	Scaffold61	310332	310431	100	*
Scaffold2353	25969	26023	55	*	Scaffold61	299979	300033	55	*
Scaffold2353	26674	26810	137	*	Scaffold61	300850	300986	137	*
Scaffold235372	218	270	53	*	Scaffold5961	4061	4113	53	*
Scaffold2354	6398	6464	67	*	Scaffold903	183818	183884	67	*
Scaffold23542	5632	5684	53	*	Scaffold202	33296	33348	53	*
Scaffold235430	178	236	59	*	Scaffold1336	59051	59109	59	*
Scaffold235469	325	380	56	*	Scaffold5528	1294	1347	54	*
Scaffold2355	6535	6597	63	*	Scaffold1111	25730	25792	63	*
Scaffold23556	3626	3686	61	*	Scaffold353	30703	30763	61	*
Scaffold23556	3637	3686	50	*	Scaffold4111	18185	18234	50	*
Scaffold2356	40729	40784	56	*	Scaffold2123	45484	45538	55	*
Scaffold2356	44189	44266	78	*	Scaffold820	223700	223777	78	*
Scaffold2356	70737	70801	65	*	Scaffold820	243153	243216	64	*
Scaffold2356	7078	7131	54	*	Scaffold820	186190	186243	54	*
Scaffold2356	78270	78387	118	*	Scaffold820	253435	253552	118	*
Scaffold2356	24642	24700	59	*	Scaffold820	206142	206200	59	*
Scaffold2356	22789	22884	96	*	Scaffold820	204292	204388	97	*
Scaffold2356	9948	10001	54	*	Scaffold820	188150	188203	54	*
Scaffold2356	40951	41015	65	*	Scaffold820	221802	221867	66	*
Scaffold2356	18756	18813	58	*	Scaffold820	200700	200757	58	*
Scaffold2356	10114	10227	114	*	Scaffold820	188314	188426	113	*
Scaffold2356	8514	8565	52	*	Scaffold820	187142	187193	52	*
Scaffold2356	11357	11409	53	*	Scaffold820	189834	189886	53	*
Scaffold2356	22700	22749	50	*	Scaffold820	204203	204252	50	*
Scaffold235611	295	347	53	*	Scaffold335	453047	453099	53	*
Scaffold235611	296	347	52	*	Scaffold335	453160	453211	52	*
Scaffold23562	5230	5280	51	*	Scaffold1396	332917	332967	51	*
Scaffold23563	6215	6264	50	*	Scaffold341	775271	775320	50	*
Scaffold23563	12879	12967	89	*	Scaffold4811	27569	27657	89	*
Scaffold23567	2654	2741	88	*	Scaffold344	474523	474610	88	*
Scaffold23567	1363	1414	52	*	Scaffold344	473278	473329	52	*
Scaffold2357	26363	26468	106	*	Scaffold2525	20585	20690	106	*
Scaffold2357	56601	56663	63	*	Scaffold50	1174485	1174547	63	*
Scaffold2357	55908	55960	53	*	Scaffold50	1175088	1175140	53	*
Scaffold2357	26363	26474	112	*	Scaffold50	1209623	1209738	116	*
Scaffold2357	26931	27037	107	*	Scaffold50	1209034	1209140	107	*
Scaffold2357	100695	100766	72	*	Scaffold50	1143153	1143224	72	*
Scaffold2357	26629	26683	55	*	Scaffold50	1209400	1209454	55	*
Scaffold2357	64255	64346	92	*	Scaffold50	1167775	1167866	92	*
Scaffold2357	64379	64506	128	*	Scaffold50	1167615	1167742	128	*
Scaffold2357	25681	25755	75	*	Scaffold50	1210381	1210455	75	*
Scaffold2357	108102	108167	66	*	Scaffold50	1136418	1136483	66	*
Scaffold23583	5204	5281	78	*	Scaffold1340	258401	258478	78	*
Scaffold235916	1	97	97	*	Scaffold2782	124053	124149	97	*
Scaffold23592	6386	6435	50	*	Scaffold701	298062	298111	50	*
Scaffold236	29067	29116	50	*	Scaffold1684	175733	175782	50	*
Scaffold236	181292	181341	50	*	Scaffold2139	1234	1283	50	*
Scaffold236	49131	49197	67	*	Scaffold26688	13748	13814	67	*
Scaffold236	49131	49197	67	*	Scaffold303	274049	274115	67	*
Scaffold236	73549	73601	53	*	Scaffold303	296260	296312	53	*
Scaffold236	2524	2623	100	*	Scaffold303	219168	219268	101	*
Scaffold236	73549	73601	53	*	Scaffold303	293426	293478	53	*
Scaffold236	178689	178761	73	*	Scaffold7355	674	746	73	*
Scaffold236	2524	2598	75	*	Scaffold7777	2	77	76	*
Scaffold236130	23	72	50	*	Scaffold573	493355	493404	50	*
Scaffold23620	5409	5466	58	*	Scaffold375	454124	454181	58	*
Scaffold2364	17665	17717	53	*	Scaffold1647	199808	199860	53	*
Scaffold2364	88267	88352	86	*	Scaffold1647	276928	277013	86	*
Scaffold2364	36907	36963	57	*	Scaffold1647	236235	236291	57	*
Scaffold2364	42882	42935	54	*	Scaffold1647	224656	224709	54	*
Scaffold2364	36907	36963	57	*	Scaffold1647	218356	218412	57	*
Scaffold2364	17736	17787	52	*	Scaffold1647	199879	199930	52	*
Scaffold2364	86031	86086	56	*	Scaffold1647	276142	276196	55	*
Scaffold2364	42882	42935	54	*	Scaffold1647	242533	242586	54	*
Scaffold23641	24370	24447	78	*	Scaffold1358	165459	165536	78	*
Scaffold23641	30053	30114	62	*	Scaffold1358	159584	159645	62	*
Scaffold23641	6994	7059	66	*	Scaffold1358	180715	180780	66	*
Scaffold23641	12581	12646	66	*	Scaffold1358	175866	175931	66	*
Scaffold23641	24479	24542	64	*	Scaffold1358	165365	165428	64	*
Scaffold23641	18179	18230	52	*	Scaffold1358	170239	170290	52	*
Scaffold23641	19717	19774	58	*	Scaffold1358	168953	169010	58	*
Scaffold23641	2325	2433	109	*	Scaffold1358	182961	183069	109	*
Scaffold23641	25772	25823	52	*	Scaffold1358	164015	164066	52	*
Scaffold23641	27479	27584	106	*	Scaffold1358	162515	162620	106	*
Scaffold23641	39921	39971	51	*	Scaffold1358	150773	150823	51	*
Scaffold23641	13891	13944	54	*	Scaffold1358	174694	174748	55	*
Scaffold23641	12109	12164	56	*	Scaffold1358	176571	176626	56	*
Scaffold23641	6835	6946	112	*	Scaffold1358	180822	180932	111	*
Scaffold23641	7079	7129	51	*	Scaffold1358	180645	180695	51	*
Scaffold23641	35913	35965	53	*	Scaffold1358	154873	154925	53	*
Scaffold23641	25719	25769	51	*	Scaffold1358	164069	164120	52	*
Scaffold236413	4	67	64	*	Scaffold1085	237081	237143	63	*
Scaffold236413	6	127	122	*	Scaffold353	136578	136699	122	*
Scaffold236413	65	114	50	*	Scaffold39	1125870	1125920	51	*
Scaffold236413	5	54	50	*	Scaffold39	1125810	1125859	50	*
Scaffold236413	6	103	98	*	Scaffold93	525487	525584	98	*
Scaffold236463	136	203	68	*	Scaffold364	364928	364994	67	*
Scaffold2365	12250	12325	76	*	Scaffold19451	310	385	76	*
Scaffold2365	14478	14553	76	*	Scaffold756	567178	567253	76	*
Scaffold236524	1177	1253	77	*	Scaffold1023	149882	149958	77	*
Scaffold236524	1168	1229	62	*	Scaffold13	184926	184987	62	*
Scaffold236524	1181	1264	84	*	Scaffold156	510627	510710	84	*
Scaffold236524	1174	1242	69	*	Scaffold18369	8409	8477	69	*
Scaffold236524	1170	1234	65	*	Scaffold216	224445	224509	65	*
Scaffold236524	1170	1253	84	*	Scaffold3123	1849	1932	84	*
Scaffold236524	1170	1228	59	*	Scaffold3681	5950	6008	59	*
Scaffold236524	1170	1222	53	*	Scaffold425	343830	343882	53	*
Scaffold236524	1170	1256	87	*	Scaffold570	287774	287860	87	*
Scaffold236524	1188	1249	62	*	Scaffold691	716	777	62	*
Scaffold236529	33	95	63	*	Scaffold673	313863	313924	62	*
Scaffold23665	1656	1712	57	*	Scaffold320	167573	167629	57	*
Scaffold23665	5436	5498	63	*	Scaffold320	164961	165023	63	*
Scaffold23665	540	600	61	*	Scaffold320	168849	168909	61	*
Scaffold23665	864	952	89	*	Scaffold320	168507	168597	91	*
Scaffold23665	7544	7626	83	*	Scaffold320	162955	163036	82	*
Scaffold23669	62	118	57	*	Scaffold641	284164	284219	56	*
Scaffold236696	86	143	58	*	Scaffold68	654596	654653	58	*
Scaffold2368	31329	31381	53	*	Scaffold208	117417	117469	53	*
Scaffold2368	30093	30153	61	*	Scaffold208	116209	116269	61	*
Scaffold236801	296	351	56	*	Scaffold95	1289339	1289395	57	*
Scaffold23681	2181	2249	69	*	Scaffold962	86082	86149	68	*
Scaffold23681	2190	2249	60	*	Scaffold962	86681	86740	60	*
Scaffold236864	914	980	67	*	Scaffold1259	130724	130790	67	*
Scaffold236864	1147	1210	64	*	Scaffold172	54794	54857	64	*
Scaffold236868	71	132	62	*	Scaffold8820	86	147	62	*
Scaffold2369	14703	14776	74	*	Scaffold97	571479	571552	74	*
Scaffold2369	12746	12817	72	*	Scaffold97	573288	573359	72	*
Scaffold2369	14042	14111	70	*	Scaffold97	572044	572113	70	*
Scaffold2369	13260	13309	50	*	Scaffold97	567928	567977	50	*
Scaffold2369	12831	12900	70	*	Scaffold97	573205	573274	70	*
Scaffold2369	14937	15055	119	*	Scaffold97	571210	571328	119	*
Scaffold2369	14937	15055	119	*	Scaffold97	566332	566450	119	*
Scaffold2369	14042	14111	70	*	Scaffold97	567176	567245	70	*
Scaffold2369	12831	12900	70	*	Scaffold97	568337	568406	70	*
Scaffold2369	12939	12993	55	*	Scaffold97	568244	568298	55	*
Scaffold2369	12746	12817	72	*	Scaffold97	568420	568491	72	*
Scaffold2369	13260	13309	50	*	Scaffold97	572796	572845	50	*
Scaffold2369	12939	13002	64	*	Scaffold97	573103	573166	64	*
Scaffold23692	53037	53092	56	*	Scaffold2149	6249	6304	56	*
Scaffold23692	52461	52560	100	*	Scaffold294	520710	520809	100	*
Scaffold23692	48864	48949	86	*	Scaffold294	518894	518979	86	*
Scaffold23692	50227	50358	132	*	Scaffold294	519504	519635	132	*
Scaffold23692	54888	54939	52	*	Scaffold294	522886	522937	52	*
Scaffold23697	179	238	60	*	Scaffold405	608186	608244	59	*
Scaffold237	15224	15288	65	*	Scaffold3851	11435	11499	65	*
Scaffold237	1600	1653	54	*	Scaffold516	438275	438328	54	*
Scaffold2370	40450	40501	52	*	Scaffold84	111620	111671	52	*
Scaffold2370	42549	42600	52	*	Scaffold84	111620	111671	52	*
Scaffold2370	39942	40028	87	*	Scaffold84	112126	112212	87	*
Scaffold2370	42048	42127	80	*	Scaffold84	112126	112205	80	*
Scaffold23702	22358	22410	53	*	Scaffold144	369730	369782	53	*
Scaffold23702	7004	7055	52	*	Scaffold144	356853	356904	52	*
Scaffold237058	30	98	69	*	Scaffold1060	199961	200029	69	*
Scaffold237085	11	89	79	*	Scaffold164	730366	730444	79	*
Scaffold23713	14407	14532	126	*	Scaffold186	294869	294994	126	*
Scaffold2372	62478	62560	83	*	Scaffold234	1059657	1059739	83	*
Scaffold2372	73011	73060	50	*	Scaffold234	1067834	1067883	50	*
Scaffold2372	84587	84668	82	*	Scaffold234	1071904	1071985	82	*
Scaffold2372	53887	53950	64	*	Scaffold234	1048743	1048806	64	*
Scaffold2372	61236	61307	72	*	Scaffold234	1058205	1058276	72	*
Scaffold2372	79863	79944	82	*	Scaffold234	1071904	1071985	82	*
Scaffold2372	73011	73060	50	*	Scaffold6318	3998	4047	50	*
Scaffold2372	73011	73060	50	*	Scaffold6318	5503	5552	50	*
Scaffold23729	3300	3414	115	*	Scaffold56	203625	203740	116	*
Scaffold2373	110169	110285	117	*	Scaffold1181	229181	229296	116	*
Scaffold2373	136732	136785	54	*	Scaffold1181	252429	252482	54	*
Scaffold2373	108049	108103	55	*	Scaffold1181	225952	226006	55	*
Scaffold2373	132812	132865	54	*	Scaffold1181	247089	247142	54	*
Scaffold2373	4119	4186	68	*	Scaffold1313	76797	76864	68	*
Scaffold2373	28404	28453	50	*	Scaffold440	85969	86018	50	*
Scaffold237306	301	362	62	*	Scaffold13	1132591	1132652	62	*
Scaffold2374	11969	12032	64	*	Scaffold1763	124156	124217	62	*
Scaffold2374	11593	11669	77	*	Scaffold1763	123772	123848	77	*
Scaffold23743	7000	7066	67	*	Scaffold120	274021	274088	68	*
Scaffold23747	12552	12613	62	*	Scaffold266	349963	350024	62	*
Scaffold23747	12485	12548	64	*	Scaffold266	350028	350091	64	*
Scaffold23747	11946	12018	73	*	Scaffold266	350599	350671	73	*
Scaffold23753	2610	2695	86	*	Scaffold1204	89055	89140	86	*
Scaffold237536	613	664	52	*	Scaffold1483	58983	59034	52	*
Scaffold23763	2739	2793	55	*	Scaffold1075	91378	91432	55	*
Scaffold2377	36076	36158	83	*	Scaffold795	168962	169044	83	*
Scaffold2377	50804	50862	59	*	Scaffold795	176021	176079	59	*
Scaffold2377	33906	33988	83	*	Scaffold795	168962	169044	83	*
Scaffold2377	52720	52777	58	*	Scaffold795	47662	47719	58	*
Scaffold2377	48519	48577	59	*	Scaffold795	182718	182776	59	*
Scaffold2377	48519	48577	59	*	Scaffold795	176021	176079	59	*
Scaffold23774	2317	2412	96	*	Scaffold355	309040	309135	96	*
Scaffold23774	2317	2412	96	*	Scaffold355	314274	314369	96	*
Scaffold2378	31271	31349	79	*	Scaffold8491	2457	2535	79	*
Scaffold2378	16823	16885	63	*	Scaffold873	192657	192719	63	*
Scaffold23781	3227	3289	63	*	Scaffold207	353960	354022	63	*
Scaffold23781	2501	2549	49	*	Scaffold207	353503	353552	50	*
Scaffold237872	413	470	58	*	Scaffold38	835385	835442	58	*
Scaffold2379	47223	47284	62	*	Scaffold1529	148894	148955	62	*
Scaffold237905	1	82	82	*	Scaffold1495	108015	108097	83	*
Scaffold237919	1	285	285	*	Scaffold2782	142055	142339	285	*
Scaffold23792	32	96	65	*	Scaffold99	624030	624094	65	*
Scaffold23792	4506	4570	65	*	Scaffold99	626470	626534	65	*
