# Sp-Alx1 ChIP-seq peaks generated by MACS2. Column 1: Peak location in the S. purpuratus genome (version 3.1) scaffold. Column 2: Peak start coordinate. Column 3: Peak end coordinate. Column 4: Length of peak region. Column 5: Absolute peak summit position. Column 6: Pileup height at peak summit. Column 7: -log10(p-value) for peak summit. Column 8: Fold enrichment for peak summit against random Poisson distribution with local lambda. Column 9: -log10(q-value) at peak summit. Column 10: Designated name for peak.,,,,,,,,,
# This file is generated by MACS version 2.1.2,,,,,,,,,
# Command line: callpeak -t Alx1FTC9M10align1filtered.bam -c MockFTC9M10align1filtered.bam -f BAM -g 8e+8 -m 5 50 -p 0.005 -n Alx1FTC9M10_5_50_p005,,,,,,,,,
# ARGUMENTS LIST:,,,,,,,,,
# name = Alx1FTC9M10_5_50_p005,,,,,,,,,
# format = BAM,,,,,,,,,
# ChIP-seq file = ['Alx1FTC9M10align1filtered.bam'],,,,,,,,,
# control file = ['MockFTC9M10align1filtered.bam'],,,,,,,,,
# effective genome size = 8.00e+08,,,,,,,,,
# band width = 300,,,,,,,,,
"# model fold = [5, 50]",,,,,,,,,
# pvalue cutoff = 5.00e-03,,,,,,,,,
# qvalue will not be calculated and reported as -1 in the final output.,,,,,,,,,
# The maximum gap between significant sites is assigned as the read length/tag size.,,,,,,,,,
"# The minimum length of peaks is assigned as the predicted fragment length ""d"".",,,,,,,,,
Scaffold273,596956,597145,190,597025,11.39,5.86499,4.12917,2.22269,Alx1FTC9M10_5_50_p005_peak_1325
Scaffold2731,60183,60448,266,60307,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1326
Scaffold27315,786,1132,347,951,14.02,6.17368,3.75385,2.46721,Alx1FTC9M10_5_50_p005_peak_1327
Scaffold2735,10195,10512,318,10467,10.51,3.53412,2.87788,0.49244,Alx1FTC9M10_5_50_p005_peak_1328
Scaffold274,270107,270319,213,270215,11.39,5.86499,4.12917,2.22269,Alx1FTC9M10_5_50_p005_peak_1329
Scaffold274,414913,415250,338,415151,21.9,4.47616,2.54434,1.15725,Alx1FTC9M10_5_50_p005_peak_1330
Scaffold2744,9537,9751,215,9618,11.39,5.67122,4.0089,2.07289,Alx1FTC9M10_5_50_p005_peak_1331
Scaffold2748,33803,33992,190,33896,9.64,4.08154,3.37959,0.87698,Alx1FTC9M10_5_50_p005_peak_1332
Scaffold2753,49118,49310,193,49240,29.78,5.77257,2.56522,2.16116,Alx1FTC9M10_5_50_p005_peak_1333
Scaffold2753,54120,54359,240,54229,19.27,5.28566,2.89588,1.77816,Alx1FTC9M10_5_50_p005_peak_1334
Scaffold2754,49920,50118,199,50101,12.26,3.5627,2.65269,0.50489,Alx1FTC9M10_5_50_p005_peak_1335
Scaffold2759,11860,12113,254,12026,12.26,5.6078,3.78092,2.01981,Alx1FTC9M10_5_50_p005_peak_1336
Scaffold276,68996,69372,377,69184,12.26,6.13491,4.09114,2.44305,Alx1FTC9M10_5_50_p005_peak_1337
Scaffold276,109569,109919,351,109750,91.1,50.34379,7.543,44.44483,Alx1FTC9M10_5_50_p005_peak_1338
Scaffold276,498440,498631,192,498604,14.02,6.17368,3.75385,2.46721,Alx1FTC9M10_5_50_p005_peak_1339
Scaffold2765,103094,103362,269,103231,10.51,3.53412,2.87788,0.49244,Alx1FTC9M10_5_50_p005_peak_1340
Scaffold2765,107026,107387,362,107198,14.89,3.6454,2.64856,0.54221,Alx1FTC9M10_5_50_p005_peak_1341
Scaffold2765,114177,114583,407,114359,22.77,6.99767,3.39643,3.14362,Alx1FTC9M10_5_50_p005_peak_1342
Scaffold2765,119359,119644,286,119517,20.15,10.82414,5.23443,6.48076,Alx1FTC9M10_5_50_p005_peak_1343
Scaffold2765,120002,120895,894,120617,35.91,21.58403,7.38288,16.62231,Alx1FTC9M10_5_50_p005_peak_1344
Scaffold2765,121848,122128,281,121977,11.39,5.25714,3.75493,1.76691,Alx1FTC9M10_5_50_p005_peak_1345
Scaffold277,202002,202232,231,202129,10.51,4.50017,3.46942,1.17455,Alx1FTC9M10_5_50_p005_peak_1346
Scaffold277,341707,341960,254,341795,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_1347
Scaffold2771,76796,76989,194,76936,28.91,9.36461,3.73834,5.16377,Alx1FTC9M10_5_50_p005_peak_1348
Scaffold2777,41640,41952,313,41739,13.14,6.06371,3.86323,2.38541,Alx1FTC9M10_5_50_p005_peak_1349
Scaffold278,135298,135546,249,135362,17.52,6.60524,3.70385,2.81007,Alx1FTC9M10_5_50_p005_peak_1350
Scaffold278,136448,136691,244,136585,23.65,9.09299,4.10849,4.93766,Alx1FTC9M10_5_50_p005_peak_1351
Scaffold278,153049,153251,203,153109,14.02,6.17014,3.75197,2.46721,Alx1FTC9M10_5_50_p005_peak_1352
Scaffold278,154124,154401,278,154258,17.52,6.33424,3.57514,2.61236,Alx1FTC9M10_5_50_p005_peak_1353
Scaffold278,167758,167957,200,167938,14.89,2.85376,2.27019,0.13982,Alx1FTC9M10_5_50_p005_peak_1354
Scaffold278,195641,195886,246,195780,13.14,2.44027,2.01992,0,Alx1FTC9M10_5_50_p005_peak_1355
Scaffold278,264223,264439,217,264328,14.02,6.8205,4.10256,3.00284,Alx1FTC9M10_5_50_p005_peak_1356
Scaffold2787,6816,7029,214,6954,19.27,4.83093,2.71731,1.41131,Alx1FTC9M10_5_50_p005_peak_1357
Scaffold279,337062,337347,286,337199,11.39,6.44359,4.49298,2.68891,Alx1FTC9M10_5_50_p005_peak_1358
Scaffold279,371080,371290,211,371246,14.02,7.22675,4.3272,3.33892,Alx1FTC9M10_5_50_p005_peak_1359
Scaffold28,64275,64660,386,64501,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_1360
Scaffold28,66879,67091,213,67031,8.76,3.48681,3.15845,0.46801,Alx1FTC9M10_5_50_p005_peak_1361
Scaffold28,81877,82220,344,82089,14.89,6.17368,3.97284,2.46721,Alx1FTC9M10_5_50_p005_peak_1362
Scaffold28,119653,119997,345,119833,25.4,14.36986,6.07801,9.71081,Alx1FTC9M10_5_50_p005_peak_1363
Scaffold28,242785,243064,280,242899,33.29,8.66882,3.11696,4.56987,Alx1FTC9M10_5_50_p005_peak_1364
Scaffold28,314614,314876,263,314869,21.02,2.64745,1.83526,0.0159,Alx1FTC9M10_5_50_p005_peak_1365
Scaffold280,119830,120145,316,119964,14.89,6.17368,3.97284,2.46721,Alx1FTC9M10_5_50_p005_peak_1366
Scaffold280,184182,184395,214,184330,31.53,5.65097,2.43705,2.05606,Alx1FTC9M10_5_50_p005_peak_1367
Scaffold280,690904,691093,190,691079,9.64,2.95763,2.65889,0.16061,Alx1FTC9M10_5_50_p005_peak_1368
Scaffold280,691786,692008,223,691897,14.02,8.21357,4.88941,4.17206,Alx1FTC9M10_5_50_p005_peak_1369
Scaffold280,744527,744757,231,744715,13.14,7.80475,4.87566,3.81727,Alx1FTC9M10_5_50_p005_peak_1370
Scaffold2802,36022,36249,228,36127,31.53,5.20724,2.3239,1.72054,Alx1FTC9M10_5_50_p005_peak_1371
Scaffold28095,1258,1447,190,1287,15.77,5.31046,3.35346,1.79124,Alx1FTC9M10_5_50_p005_peak_1372
Scaffold281,119259,119448,190,119296,22.77,4.17504,2.3775,0.92449,Alx1FTC9M10_5_50_p005_peak_1373
Scaffold281,446509,446757,249,446725,21.02,3.15512,2.0021,0.27732,Alx1FTC9M10_5_50_p005_peak_1374
Scaffold281,447051,447255,205,447144,30.66,6.22951,2.63822,2.51631,Alx1FTC9M10_5_50_p005_peak_1375
Scaffold282,81783,82010,228,81871,26.28,7.63835,3.24362,3.68351,Alx1FTC9M10_5_50_p005_peak_1376
Scaffold282,188851,189040,190,189030,10.51,3.53412,2.87788,0.49244,Alx1FTC9M10_5_50_p005_peak_1377
Scaffold283,127034,127223,190,127158,9.64,3.78681,3.18717,0.64824,Alx1FTC9M10_5_50_p005_peak_1378
Scaffold283,514832,515078,247,514877,26.28,3.87501,2.09837,0.72034,Alx1FTC9M10_5_50_p005_peak_1379
Scaffold283,634201,634391,191,634297,18.4,5.92857,3.26518,2.2761,Alx1FTC9M10_5_50_p005_peak_1380
Scaffold283,772030,772222,193,772109,10.51,4.56426,3.50961,1.23016,Alx1FTC9M10_5_50_p005_peak_1381
Scaffold2837,10013,10322,310,10168,22.77,12.56819,5.8849,8.06137,Alx1FTC9M10_5_50_p005_peak_1382
Scaffold284,94906,95103,198,95029,31.53,5.65097,2.43705,2.05606,Alx1FTC9M10_5_50_p005_peak_1383
Scaffold284,147300,147498,199,147406,35.04,7.76376,2.77219,3.77799,Alx1FTC9M10_5_50_p005_peak_1384
Scaffold284,287569,288265,697,287710,37.67,8.7635,2.97433,4.63818,Alx1FTC9M10_5_50_p005_peak_1385
Scaffold2843,12619,12845,227,12670,8.76,3.78663,3.36538,0.64824,Alx1FTC9M10_5_50_p005_peak_1386
Scaffold2849,50388,50612,225,50495,18.4,9.61457,5.03771,5.37991,Alx1FTC9M10_5_50_p005_peak_1387
Scaffold285,44317,44510,194,44482,8.76,3.48681,3.15845,0.46801,Alx1FTC9M10_5_50_p005_peak_1388
Scaffold285,418555,418761,207,418643,20.15,8.71601,4.22942,4.60205,Alx1FTC9M10_5_50_p005_peak_1389
Scaffold2853,28056,28286,231,28161,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1390
Scaffold2858,7122,7321,200,7263,12.26,4.62363,3.22241,1.28105,Alx1FTC9M10_5_50_p005_peak_1391
Scaffold2858,54366,54569,204,54480,36.79,10.35042,3.43549,6.04127,Alx1FTC9M10_5_50_p005_peak_1392
Scaffold2858,56970,57199,230,57018,18.4,3.18684,2.15502,0.30124,Alx1FTC9M10_5_50_p005_peak_1393
Scaffold286,287129,287318,190,287190,26.28,8.13604,3.40986,4.10142,Alx1FTC9M10_5_50_p005_peak_1394
Scaffold2869,28558,28747,190,28619,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1395
Scaffold2871,41992,42228,237,42147,12.26,6.6833,4.42115,2.87839,Alx1FTC9M10_5_50_p005_peak_1396
Scaffold2878,20857,21165,309,21080,22.77,6.99767,3.39643,3.14362,Alx1FTC9M10_5_50_p005_peak_1397
Scaffold288,301616,301853,238,301667,7.88,2.99282,2.9851,0.18155,Alx1FTC9M10_5_50_p005_peak_1398
Scaffold289,73434,73623,190,73513,7.01,3.10048,2.76127,0.24184,Alx1FTC9M10_5_50_p005_peak_1399
Scaffold289,188073,188262,190,188115,8.76,3.00173,2.82805,0.18917,Alx1FTC9M10_5_50_p005_peak_1400
Scaffold289,385715,386040,326,385917,28.03,7.69337,3.10158,3.72735,Alx1FTC9M10_5_50_p005_peak_1401
Scaffold2891,43391,43595,205,43514,19.27,5.28566,2.89588,1.77816,Alx1FTC9M10_5_50_p005_peak_1402
Scaffold29,738444,738641,198,738549,21.02,7.73977,3.67051,3.75909,Alx1FTC9M10_5_50_p005_peak_1403
Scaffold29,818912,819113,202,819063,31.53,13.24968,4.722,8.68327,Alx1FTC9M10_5_50_p005_peak_1404
Scaffold29,870954,871404,451,871051,21.9,9.46042,4.57981,5.24204,Alx1FTC9M10_5_50_p005_peak_1405
Scaffold29,873415,873721,307,873565,11.39,4.14638,3.09687,0.91093,Alx1FTC9M10_5_50_p005_peak_1406
Scaffold290,332475,332723,249,332537,8.76,3.78663,3.36538,0.64824,Alx1FTC9M10_5_50_p005_peak_1407
Scaffold290,364485,364674,190,364515,18.4,3.18684,2.15502,0.30124,Alx1FTC9M10_5_50_p005_peak_1408
Scaffold291,451682,451891,210,451715,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_1409
Scaffold2914,6130,6415,286,6234,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1410
Scaffold292,498639,498875,237,498702,32.41,6.52539,2.61429,2.74603,Alx1FTC9M10_5_50_p005_peak_1411
Scaffold292,611938,612127,190,612043,70.08,14.18308,2.84308,9.54251,Alx1FTC9M10_5_50_p005_peak_1412
Scaffold293,298794,299052,259,298968,13.14,5.46828,3.53486,1.90613,Alx1FTC9M10_5_50_p005_peak_1413
Scaffold293,440544,440750,207,440647,28.03,9.36461,3.62885,5.16377,Alx1FTC9M10_5_50_p005_peak_1414
Scaffold2931,70215,70410,196,70282,10.51,5.40941,4.04908,1.86392,Alx1FTC9M10_5_50_p005_peak_1415
Scaffold2931,71376,71587,212,71429,8.76,3.37624,3.08263,0.38608,Alx1FTC9M10_5_50_p005_peak_1416
Scaffold2935,50953,51309,357,50999,11.39,3.03847,2.4775,0.20621,Alx1FTC9M10_5_50_p005_peak_1417
Scaffold2939,63007,63206,200,63097,27.15,10.20195,4.02211,5.91069,Alx1FTC9M10_5_50_p005_peak_1418
Scaffold2945,6677,6888,212,6752,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1419
Scaffold2947,68540,68737,198,68622,19.27,5.60913,3.02554,2.02054,Alx1FTC9M10_5_50_p005_peak_1420
Scaffold295,12875,13192,318,13027,19.27,14.2156,7.3524,9.5696,Alx1FTC9M10_5_50_p005_peak_1421
Scaffold295,16138,16493,356,16310,23.65,17.40049,8.21699,12.57955,Alx1FTC9M10_5_50_p005_peak_1422
Scaffold295,21864,22187,324,22002,23.65,6.41011,3.08137,2.66501,Alx1FTC9M10_5_50_p005_peak_1423
Scaffold295,24029,24397,369,24203,53.43,11.2255,2.86493,6.83163,Alx1FTC9M10_5_50_p005_peak_1424
Scaffold295,313093,313361,269,313105,8.76,2.41987,2.4399,0,Alx1FTC9M10_5_50_p005_peak_1425
Scaffold2952,11526,11778,253,11671,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_1426
Scaffold2952,101281,101480,200,101387,39.42,6.48464,2.37754,2.71093,Alx1FTC9M10_5_50_p005_peak_1427
Scaffold296,118753,118960,208,118790,10.51,4.11299,3.22904,0.89545,Alx1FTC9M10_5_50_p005_peak_1428
Scaffold296,428500,428692,193,428654,23.65,2.83183,1.89623,0.13582,Alx1FTC9M10_5_50_p005_peak_1429
Scaffold296,643091,643326,236,643245,22.77,14.68691,7.00501,10.00691,Alx1FTC9M10_5_50_p005_peak_1430
Scaffold2964,38942,39210,269,39064,22.77,9.85843,4.58977,5.60269,Alx1FTC9M10_5_50_p005_peak_1431
Scaffold2969,4673,4862,190,4785,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_1432
Scaffold297,237101,237406,306,237288,30.66,12.51175,4.59487,8.00838,Alx1FTC9M10_5_50_p005_peak_1433
Scaffold297,243827,244045,219,243876,13.14,4.11731,2.82788,0.89545,Alx1FTC9M10_5_50_p005_peak_1434
Scaffold297,253213,253409,197,253374,9.64,3.59782,3.06501,0.52905,Alx1FTC9M10_5_50_p005_peak_1435
Scaffold297,254039,254229,191,254170,14.02,4.70046,3.00308,1.32417,Alx1FTC9M10_5_50_p005_peak_1436
Scaffold2973,77113,77403,291,77252,26.28,9.529,3.89698,5.30017,Alx1FTC9M10_5_50_p005_peak_1437
Scaffold2973,83026,83332,307,83213,29.78,11.59223,4.39753,7.16622,Alx1FTC9M10_5_50_p005_peak_1438
Scaffold2975,12720,13114,395,12812,30.66,9.54066,3.60167,5.30911,Alx1FTC9M10_5_50_p005_peak_1439
Scaffold298,240582,240773,192,240618,14.02,5.21267,3.25713,1.72341,Alx1FTC9M10_5_50_p005_peak_1440
Scaffold2985,21727,21931,205,21847,8.76,3.85103,3.41007,0.70498,Alx1FTC9M10_5_50_p005_peak_1441
Scaffold299,87071,87289,219,87115,8.76,2.97878,2.81257,0.16987,Alx1FTC9M10_5_50_p005_peak_1442
Scaffold299,298443,298632,190,298540,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1443
Scaffold299,451827,452166,340,451985,11.39,4.91832,3.55044,1.47959,Alx1FTC9M10_5_50_p005_peak_1444
Scaffold299,489708,490088,381,489824,21.9,6.31426,3.23433,2.59441,Alx1FTC9M10_5_50_p005_peak_1445
Scaffold2994,18202,18432,231,18291,16.64,5.87859,3.49579,2.23264,Alx1FTC9M10_5_50_p005_peak_1446
Scaffold3,281262,281463,202,281422,32.41,5.61949,2.38647,2.02946,Alx1FTC9M10_5_50_p005_peak_1447
Scaffold3,428089,428361,273,428268,39.42,12.13421,3.67439,7.65617,Alx1FTC9M10_5_50_p005_peak_1448
Scaffold3,1689336,1689725,390,1689430,28.91,8.34617,3.40236,4.28637,Alx1FTC9M10_5_50_p005_peak_1449
Scaffold3,2000314,2000553,240,2000473,23.65,6.41011,3.08137,2.66501,Alx1FTC9M10_5_50_p005_peak_1450
Scaffold3,2000742,2001284,543,2000897,22.77,8.50322,4.00252,4.41547,Alx1FTC9M10_5_50_p005_peak_1451
Scaffold3,2296163,2296467,305,2296304,21.9,6.40804,3.27129,2.66501,Alx1FTC9M10_5_50_p005_peak_1452
Scaffold30,207597,207786,190,207647,7.01,3.31828,2.90441,0.34448,Alx1FTC9M10_5_50_p005_peak_1453
Scaffold30,514257,514468,212,514372,18.4,7.28745,3.87904,3.3857,Alx1FTC9M10_5_50_p005_peak_1454
Scaffold30,1086839,1087079,241,1087007,53.43,28.70913,6.80421,23.52706,Alx1FTC9M10_5_50_p005_peak_1455
Scaffold300,206665,206927,263,206771,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_1456
Scaffold3001,32202,32412,211,32308,9.64,4.33257,3.54519,1.04379,Alx1FTC9M10_5_50_p005_peak_1457
Scaffold3006,22466,22664,199,22577,35.91,7.46037,2.76513,3.54184,Alx1FTC9M10_5_50_p005_peak_1458
Scaffold301,116295,116805,511,116432,21.02,5.34426,2.75288,1.80504,Alx1FTC9M10_5_50_p005_peak_1459
Scaffold301,305150,305352,203,305253,10.51,3.72079,2.99001,0.60388,Alx1FTC9M10_5_50_p005_peak_1460
Scaffold301,432660,433050,391,432920,18.4,12.57081,6.688,8.06254,Alx1FTC9M10_5_50_p005_peak_1461
Scaffold301,609858,610047,190,609969,10.51,3.64838,2.94639,0.54489,Alx1FTC9M10_5_50_p005_peak_1462
Scaffold3022,34488,34677,190,34508,9.64,3.52074,3.01547,0.49244,Alx1FTC9M10_5_50_p005_peak_1463
Scaffold303,140311,140500,190,140411,11.39,3.03847,2.4775,0.20621,Alx1FTC9M10_5_50_p005_peak_1464
Scaffold303,171885,172123,239,172048,9.64,4.44526,3.62001,1.13821,Alx1FTC9M10_5_50_p005_peak_1465
Scaffold304,45715,45982,268,45938,14.02,4.70046,3.00308,1.32417,Alx1FTC9M10_5_50_p005_peak_1466
Scaffold304,47540,47729,190,47673,20.15,10.34945,4.99932,6.04127,Alx1FTC9M10_5_50_p005_peak_1467
Scaffold304,219864,220053,190,219949,8.76,3.62443,3.2532,0.54145,Alx1FTC9M10_5_50_p005_peak_1468
Scaffold304,245877,246151,275,246039,25.4,13.61626,5.72731,9.01339,Alx1FTC9M10_5_50_p005_peak_1469
Scaffold305,746491,746802,312,746622,18.4,7.97477,4.2072,3.97401,Alx1FTC9M10_5_50_p005_peak_1470
Scaffold306,111577,111768,192,111729,18.4,4.75456,2.77074,1.36017,Alx1FTC9M10_5_50_p005_peak_1471
Scaffold306,416445,416689,245,416520,16.64,5.94584,3.52865,2.28328,Alx1FTC9M10_5_50_p005_peak_1472
Scaffold306,437781,437999,219,437936,13.14,5.46828,3.53486,1.90613,Alx1FTC9M10_5_50_p005_peak_1473
Scaffold306,471350,471584,235,471407,14.89,9.15757,5.76383,4.99103,Alx1FTC9M10_5_50_p005_peak_1474
Scaffold306,477587,477895,309,477744,24.53,5.931,2.83632,2.2761,Alx1FTC9M10_5_50_p005_peak_1475
Scaffold306,530298,530610,313,530443,25.4,7.5446,3.30036,3.60924,Alx1FTC9M10_5_50_p005_peak_1476
Scaffold307,384907,385096,190,385013,10.51,5.60371,4.17526,2.01624,Alx1FTC9M10_5_50_p005_peak_1477
Scaffold307,473109,473355,247,473258,16.64,7.0027,4.06153,3.14854,Alx1FTC9M10_5_50_p005_peak_1478
Scaffold3077,29135,29324,190,29160,10.51,3.72079,2.99001,0.60388,Alx1FTC9M10_5_50_p005_peak_1479
Scaffold3079,80333,80588,256,80502,38.54,8.34325,2.82445,4.28418,Alx1FTC9M10_5_50_p005_peak_1480
Scaffold309,226214,226431,218,226345,13.14,6.84874,4.3108,3.02669,Alx1FTC9M10_5_50_p005_peak_1481
Scaffold3096,14162,14413,252,14314,11.39,5.29288,3.77668,1.78166,Alx1FTC9M10_5_50_p005_peak_1482
Scaffold31,136545,136744,200,136630,27.15,16.57818,6.65598,11.79415,Alx1FTC9M10_5_50_p005_peak_1483
Scaffold31,195406,195612,207,195444,7.88,3.18482,3.12475,0.30124,Alx1FTC9M10_5_50_p005_peak_1484
Scaffold31,634554,634834,281,634688,29.78,17.21271,6.67737,12.39974,Alx1FTC9M10_5_50_p005_peak_1485
Scaffold31,729822,730084,263,730044,25.4,3.5118,2.03099,0.49069,Alx1FTC9M10_5_50_p005_peak_1486
Scaffold31,736208,736648,441,736322,23.65,6.41011,3.08137,2.66501,Alx1FTC9M10_5_50_p005_peak_1487
Scaffold31,769869,770116,248,769989,25.4,6.4496,2.93365,2.68891,Alx1FTC9M10_5_50_p005_peak_1488
Scaffold31,770212,770413,202,770382,27.15,5.64714,2.55953,2.05283,Alx1FTC9M10_5_50_p005_peak_1489
Scaffold310,74637,74830,194,74734,11.39,4.95076,3.56988,1.50455,Alx1FTC9M10_5_50_p005_peak_1490
Scaffold310,178655,178857,203,178769,10.51,4.11299,3.22904,0.89545,Alx1FTC9M10_5_50_p005_peak_1491
Scaffold310,240568,240777,210,240730,12.26,3.94404,2.85358,0.7742,Alx1FTC9M10_5_50_p005_peak_1492
Scaffold311,10725,10920,196,10858,12.26,4.99198,3.42814,1.53866,Alx1FTC9M10_5_50_p005_peak_1493
Scaffold311,304677,304866,190,304729,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1494
Scaffold311,335351,335540,190,335372,13.14,3.7261,2.63304,0.60725,Alx1FTC9M10_5_50_p005_peak_1495
Scaffold311,454240,454464,225,454291,9.64,3.78681,3.18717,0.64824,Alx1FTC9M10_5_50_p005_peak_1496
Scaffold311,492124,492327,204,492242,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_1497
Scaffold311,647289,647478,190,647329,9.64,4.70236,3.79165,1.32459,Alx1FTC9M10_5_50_p005_peak_1498
Scaffold3115,34742,34951,210,34873,58.69,11.06616,2.71316,6.68507,Alx1FTC9M10_5_50_p005_peak_1499
Scaffold312,412023,412308,286,412167,8.76,4.03748,3.53984,0.84025,Alx1FTC9M10_5_50_p005_peak_1500
Scaffold3128,13602,13931,330,13758,126.14,64.53314,7.06325,57.85262,Alx1FTC9M10_5_50_p005_peak_1501
Scaffold313,129005,129199,195,129183,10.51,5.05266,3.81936,1.59413,Alx1FTC9M10_5_50_p005_peak_1502
Scaffold3132,24580,25222,643,24935,30.66,6.22951,2.63822,2.51631,Alx1FTC9M10_5_50_p005_peak_1503
Scaffold3132,68081,68285,205,68260,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_1504
Scaffold3132,130403,130592,190,130523,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_1505
Scaffold3132,134165,134388,224,134312,12.26,6.3415,4.21464,2.61909,Alx1FTC9M10_5_50_p005_peak_1506
Scaffold314,397571,397856,286,397757,21.9,13.3697,6.56321,8.79571,Alx1FTC9M10_5_50_p005_peak_1507
Scaffold3143,14910,15111,202,15025,11.39,5.29288,3.77668,1.78166,Alx1FTC9M10_5_50_p005_peak_1508
Scaffold315,8148,8366,219,8242,15.77,4.1611,2.79455,0.91825,Alx1FTC9M10_5_50_p005_peak_1509
Scaffold315,390541,390730,190,390626,7.01,3.31828,2.90441,0.34448,Alx1FTC9M10_5_50_p005_peak_1510
Scaffold315,484233,484442,210,484301,14.02,4.9546,3.1282,1.50559,Alx1FTC9M10_5_50_p005_peak_1511
Scaffold317,498874,499063,190,499018,8.76,3.78663,3.36538,0.64824,Alx1FTC9M10_5_50_p005_peak_1512
Scaffold317,499607,499800,194,499677,14.02,7.67158,4.57786,3.70884,Alx1FTC9M10_5_50_p005_peak_1513
Scaffold317,500563,500841,279,500730,20.15,5.83711,3.02102,2.21136,Alx1FTC9M10_5_50_p005_peak_1514
Scaffold317,506410,506809,400,506679,21.02,6.40804,3.14615,2.66501,Alx1FTC9M10_5_50_p005_peak_1515
Scaffold317,585318,585623,306,585407,13.14,3.7261,2.63304,0.60725,Alx1FTC9M10_5_50_p005_peak_1516
Scaffold317,668159,668402,244,668260,24.53,8.23007,3.6467,4.1782,Alx1FTC9M10_5_50_p005_peak_1517
Scaffold317,672031,672437,407,672277,28.91,10.88986,4.27239,6.53527,Alx1FTC9M10_5_50_p005_peak_1518
Scaffold317,691088,691429,342,691252,19.27,3.59698,2.25235,0.52905,Alx1FTC9M10_5_50_p005_peak_1519
Scaffold3194,17765,17954,190,17823,12.26,6.6833,4.42115,2.87839,Alx1FTC9M10_5_50_p005_peak_1520
Scaffold32,316091,316346,256,316257,11.39,6.0927,4.27155,2.41162,Alx1FTC9M10_5_50_p005_peak_1521
Scaffold32,738093,738341,249,738161,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_1522
Scaffold32,747150,747397,248,747293,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_1523
Scaffold32,792511,792741,231,792656,8.76,3.21926,2.97549,0.32137,Alx1FTC9M10_5_50_p005_peak_1524
Scaffold320,389347,389538,192,389517,10.51,4.4686,3.44967,1.15725,Alx1FTC9M10_5_50_p005_peak_1525
Scaffold3204,53483,53716,234,53641,10.51,4.97827,3.7718,1.52672,Alx1FTC9M10_5_50_p005_peak_1526
Scaffold3204,54553,54961,409,54925,24.53,8.38551,3.70492,4.3219,Alx1FTC9M10_5_50_p005_peak_1527
Scaffold3204,55010,55559,550,55187,119.13,61.21819,7.06651,54.72429,Alx1FTC9M10_5_50_p005_peak_1528
Scaffold321,363691,363880,190,363703,9.64,2.72498,2.51432,0.06372,Alx1FTC9M10_5_50_p005_peak_1529
Scaffold3211,8829,9039,211,8896,22.77,8.40735,3.9625,4.33651,Alx1FTC9M10_5_50_p005_peak_1530
Scaffold3211,19370,19621,252,19441,10.51,5.08049,3.83718,1.60976,Alx1FTC9M10_5_50_p005_peak_1531
Scaffold3214,19798,20028,231,19941,22.77,6.99767,3.39643,3.14362,Alx1FTC9M10_5_50_p005_peak_1532
Scaffold322,93453,93669,217,93623,10.51,4.43735,3.43014,1.13084,Alx1FTC9M10_5_50_p005_peak_1533
Scaffold322,94250,94441,192,94313,16.64,3.75727,2.52047,0.62539,Alx1FTC9M10_5_50_p005_peak_1534
Scaffold322,100761,100982,222,100903,14.89,4.70046,3.17827,1.32417,Alx1FTC9M10_5_50_p005_peak_1535
Scaffold322,150601,150808,208,150723,16.64,5.94584,3.52865,2.28328,Alx1FTC9M10_5_50_p005_peak_1536
Scaffold322,161431,161711,281,161514,14.02,3.6454,2.50256,0.54221,Alx1FTC9M10_5_50_p005_peak_1537
Scaffold324,241242,241593,352,241415,23.65,7.60524,3.52157,3.65603,Alx1FTC9M10_5_50_p005_peak_1538
Scaffold324,285409,285640,232,285579,23.65,6.41011,3.08137,2.66501,Alx1FTC9M10_5_50_p005_peak_1539
Scaffold324,286132,286480,349,286303,25.4,10.5157,4.40048,6.19102,Alx1FTC9M10_5_50_p005_peak_1540
Scaffold324,404091,404379,289,404270,33.29,14.53762,4.89808,9.86246,Alx1FTC9M10_5_50_p005_peak_1541
